item_id,store_id,order_qty,fulfilled,demand_mean,sell_price,budget_spent,scenario
FOODS_3_018,CA_1,1.9498522,1.9498522,1.9498521670936115,4.5,8.7743349,Normal_100K
FOODS_3_019,CA_1,1.0971937,1.0971937,1.0971937471581756,1.98,2.172443526,Normal_100K
FOODS_3_020,CA_1,10.623628,10.623628,10.623628353081816,1.0,10.623628,Normal_100K
FOODS_3_021,CA_1,0.96227276,0.96227276,0.9622727584990796,2.48,2.3864364447999997,Normal_100K
FOODS_3_023,CA_1,1.2441155,1.2441155,1.2441155134784558,3.98,4.95157969,Normal_100K
FOODS_3_024,CA_1,2.4682552,2.4682552,2.468255169997332,1.0,2.4682552,Normal_100K
FOODS_3_025,CA_1,0.35271738,0.35271738,0.3527173812914932,2.88,1.0158260544,Normal_100K
FOODS_3_026,CA_1,1.7952131,1.7952131,1.7952131456575051,1.98,3.554521938,Normal_100K
FOODS_3_027,CA_1,0.80162474,0.80162474,0.8016247446448747,2.38,1.9078668811999997,Normal_100K
FOODS_3_028,CA_1,1.2024929,1.2024929,1.2024929305213523,3.88,4.665672452,Normal_100K
FOODS_3_029,CA_1,1.2627798,1.2627798,1.262779794290274,1.44,1.8184029119999998,Normal_100K
FOODS_3_030,CA_1,9.2310191,9.2310191,9.2310191246447,1.38,12.738806357999998,Normal_100K
FOODS_3_031,CA_1,1.5596504,1.5596504,1.5596503955805352,4.68,7.299163871999999,Normal_100K
FOODS_3_032,CA_1,1.0989615,1.0989615,1.0989614978475264,2.98,3.2749052699999996,Normal_100K
FOODS_3_034,CA_1,1.9012758,1.9012758,1.9012758032700023,2.5,4.7531895,Normal_100K
FOODS_3_035,CA_1,1.2826459,1.2826459,1.2826458736852993,3.88,4.976666091999999,Normal_100K
FOODS_3_037,CA_1,3.5085775,3.5085775,3.508577497760886,2.5,8.77144375,Normal_100K
FOODS_3_039,CA_1,7.0132836,7.0132836,7.013283587895523,3.98,27.912868728,Normal_100K
FOODS_3_040,CA_1,0.37238834,0.37238834,0.372388339291168,2.5,0.93097085,Normal_100K
FOODS_3_041,CA_1,5.4560467,5.4560467,5.456046704267261,2.98,16.259019165999998,Normal_100K
FOODS_3_042,CA_1,1.9434765,1.9434765,1.943476548258969,1.58,3.0706928700000002,Normal_100K
FOODS_3_043,CA_1,0.78485053,0.78485053,0.7848505267596864,2.5,1.962126325,Normal_100K
FOODS_3_045,CA_1,0.43230176,0.43230176,0.4323017644434829,3.98,1.7205610048,Normal_100K
FOODS_3_046,CA_1,0.96993575,0.96993575,0.9699357499928338,1.98,1.9204727849999998,Normal_100K
FOODS_3_048,CA_1,1.3580797,1.3580797,1.3580797262349111,1.5,2.03711955,Normal_100K
FOODS_3_049,CA_1,1.0458564,1.0458564,1.045856413148886,4.68,4.894607951999999,Normal_100K
FOODS_3_050,CA_1,0.33736688,0.33736688,0.3373668812146206,2.18,0.7354597984,Normal_100K
FOODS_3_051,CA_1,1.4255154,1.4255154,1.4255153764436357,1.98,2.822520492,Normal_100K
FOODS_3_053,CA_1,2.5386863,2.5386863,2.53868626850371,3.98,10.103971474000002,Normal_100K
FOODS_3_054,CA_1,0.0,0.0,0.0,2.18,0.0,Normal_100K
FOODS_3_059,CA_1,2.335461,2.335461,2.3354610067510664,2.25,5.25478725,Normal_100K
FOODS_3_060,CA_1,2.0281656,2.0281656,2.0281655702757724,2.98,6.0439334879999995,Normal_100K
FOODS_3_062,CA_1,1.7967057,1.7967057,1.796705698684237,2.88,5.174512416,Normal_100K
FOODS_3_063,CA_1,0.69231448,0.69231448,0.6923144788419832,2.48,1.7169399103999998,Normal_100K
FOODS_3_064,CA_1,24.326457,24.326457,24.32645714184309,1.08,26.27257356,Normal_100K
FOODS_3_065,CA_1,0.70383268,0.70383268,0.7038326812397452,3.98,2.8012540664,Normal_100K
FOODS_3_066,CA_1,6.8502969,6.8502969,6.850296890198728,2.98,20.413884762,Normal_100K
FOODS_3_067,CA_1,1.1725797,1.1725797,1.172579714378298,3.98,4.666867206,Normal_100K
FOODS_3_068,CA_1,0.36403519,0.36403519,0.3640351932170568,2.5,0.910087975,Normal_100K
FOODS_3_069,CA_1,1.0193839,1.0193839,1.0193838630445469,2.97,3.0275701830000004,Normal_100K
FOODS_3_071,CA_1,3.2582819,3.2582819,3.258281851639335,1.34,4.366097746,Normal_100K
FOODS_3_073,CA_1,5.7382086,5.7382086,5.738208594522386,2.98,17.099861628,Normal_100K
FOODS_3_074,CA_1,1.7155919,1.7155919,1.7155919316663386,4.48,7.685851712000001,Normal_100K
FOODS_3_075,CA_1,1.194937,1.194937,1.1949370256817855,2.88,3.44141856,Normal_100K
FOODS_3_076,CA_1,3.1352649,3.1352649,3.1352648520792683,1.0,3.1352649,Normal_100K
FOODS_3_077,CA_1,9.7983338,9.7983338,9.798333824842056,2.88,28.219201344,Normal_100K
FOODS_3_078,CA_1,0.66719337,0.66719337,0.6671933699185855,2.97,1.9815643089000001,Normal_100K
FOODS_3_079,CA_1,0.19705103,0.19705103,0.1970510331357874,5.98,1.1783651594,Normal_100K
FOODS_3_080,CA_1,17.373587,17.373587,17.37358724221849,1.58,27.450267460000003,Normal_100K
FOODS_3_081,CA_1,0.74245471,0.74245471,0.7424547057771135,4.68,3.4746880427999995,Normal_100K
FOODS_3_082,CA_1,0.19138952,0.19138952,0.1913895214775305,1.98,0.3789512496,Normal_100K
FOODS_3_083,CA_1,1.6805,1.6805,1.6805000406848214,18.98,31.89589,Normal_100K
FOODS_3_086,CA_1,5.5947366,5.5947366,5.594736583344161,1.0,5.5947366,Normal_100K
FOODS_3_087,CA_1,4.5334418,4.5334418,4.533441751377633,2.5,11.3336045,Normal_100K
FOODS_3_090,CA_1,51.081304,51.081304,51.08130362483973,1.44,73.55707776,Normal_100K
FOODS_3_091,CA_1,1.0195153,1.0195153,1.0195152932734122,5.98,6.0967014939999995,Normal_100K
FOODS_3_092,CA_1,1.9660577,1.9660577,1.9660576641447056,3.68,7.235092336,Normal_100K
FOODS_3_093,CA_1,1.1502773,1.1502773,1.150277336424942,2.25,2.5881239249999997,Normal_100K
FOODS_3_094,CA_1,0.7479235,0.7479235,0.7479234994950599,2.98,2.22881203,Normal_100K
FOODS_3_095,CA_1,0.5419692,0.5419692,0.5419691960977813,4.98,2.6990066160000006,Normal_100K
FOODS_3_096,CA_1,1.4672692,1.4672692,1.467269207595662,4.38,6.426639096,Normal_100K
FOODS_3_097,CA_1,6.887266,6.887266,6.8872659741742,2.0,13.774532,Normal_100K
FOODS_3_098,CA_1,1.456191,1.456191,1.45619102679123,4.38,6.3781165799999995,Normal_100K
FOODS_3_099,CA_1,14.694021,14.694021,14.694020805925836,2.5,36.735052499999995,Normal_100K
FOODS_3_100,CA_1,0.40968528,0.40968528,0.4096852800472569,3.98,1.6305474143999998,Normal_100K
FOODS_3_101,CA_1,2.2756673,2.2756673,2.275667286378148,1.0,2.2756673,Normal_100K
FOODS_3_102,CA_1,0.48019833,0.48019833,0.4801983303731728,1.98,0.9507926934,Normal_100K
FOODS_3_103,CA_1,1.0090497,1.0090497,1.0090496896183991,3.28,3.309683016,Normal_100K
FOODS_3_104,CA_1,1.5290103,1.5290103,1.5290103286704144,2.98,4.556450694,Normal_100K
FOODS_3_105,CA_1,1.0546459,1.0546459,1.0546458546831945,2.88,3.0373801919999996,Normal_100K
FOODS_3_106,CA_1,6.3799531,6.3799531,6.379953124411911,1.0,6.3799531,Normal_100K
FOODS_3_107,CA_1,3.7544461,3.7544461,3.754446104202053,2.48,9.311026328,Normal_100K
FOODS_3_108,CA_1,3.5265126,3.5265126,3.526512552346273,1.0,3.5265126,Normal_100K
FOODS_3_109,CA_1,2.2068148,2.2068148,2.2068148244665418,1.0,2.2068148,Normal_100K
FOODS_3_110,CA_1,0.55054488,0.55054488,0.5505448849229511,9.78,5.384328926399999,Normal_100K
FOODS_3_112,CA_1,2.6627065,2.6627065,2.6627065154118297,2.98,7.93486537,Normal_100K
FOODS_3_113,CA_1,3.2523376,3.2523376,3.2523376389006344,1.14,3.707664864,Normal_100K
FOODS_3_115,CA_1,1.0348689,1.0348689,1.0348688745780004,4.38,4.532725782,Normal_100K
FOODS_3_116,CA_1,3.372885,3.372885,3.372884993825313,1.18,3.9800043,Normal_100K
FOODS_3_117,CA_1,2.2385297,2.2385297,2.238529726292696,2.25,5.036691825,Normal_100K
FOODS_3_118,CA_1,1.9763067,1.9763067,1.9763066787745207,1.18,2.332041906,Normal_100K
FOODS_3_120,CA_1,33.671576,33.671576,33.671575586686345,4.98,167.68444848000001,Normal_100K
FOODS_3_121,CA_1,3.0527447,3.0527447,3.0527446625932977,2.98,9.097179206,Normal_100K
FOODS_3_123,CA_1,0.70613213,0.70613213,0.706132132506362,2.68,1.8924341084,Normal_100K
FOODS_3_124,CA_1,4.0032779,4.0032779,4.003277949915158,5.48,21.937962891999998,Normal_100K
FOODS_3_125,CA_1,0.84284196,0.84284196,0.8428419595240518,4.98,4.1973529608,Normal_100K
FOODS_3_126,CA_1,0.85802859,0.85802859,0.8580285905411479,3.48,2.9859394932,Normal_100K
FOODS_3_127,CA_1,3.2838218,3.2838218,3.283821841327156,3.48,11.427699864000001,Normal_100K
FOODS_3_128,CA_1,0.93064321,0.93064321,0.9306432125111068,2.98,2.7733167658,Normal_100K
FOODS_3_129,CA_1,0.887262,0.887262,0.8872619995567499,2.48,2.20040976,Normal_100K
FOODS_3_130,CA_1,0.30215313,0.30215313,0.3021531291312701,2.48,0.7493397624,Normal_100K
FOODS_3_131,CA_1,1.8242034,1.8242034,1.8242033654411267,1.0,1.8242034,Normal_100K
FOODS_3_132,CA_1,1.4708709,1.4708709,1.4708708853456387,2.68,3.9419340120000004,Normal_100K
FOODS_3_133,CA_1,6.6391348,6.6391348,6.639134767654875,0.8,5.3113078400000004,Normal_100K
FOODS_3_134,CA_1,2.925011,2.925011,2.925011049746348,6.98,20.41657678,Normal_100K
FOODS_3_135,CA_1,7.2147467,7.2147467,7.214746662726591,1.48,10.677825116,Normal_100K
FOODS_3_136,CA_1,3.7033233,3.7033233,3.7033233479054495,4.38,16.220556054,Normal_100K
FOODS_3_138,CA_1,2.0201757,2.0201757,2.020175652367494,1.98,3.9999478859999997,Normal_100K
FOODS_3_139,CA_1,3.2573403,3.2573403,3.2573403466746127,4.98,16.221554694,Normal_100K
FOODS_3_140,CA_1,1.5637949,1.5637949,1.5637948726763928,3.0,4.6913847,Normal_100K
FOODS_3_141,CA_1,0.60839736,0.60839736,0.6083973566005891,2.88,1.7521843968,Normal_100K
FOODS_3_142,CA_1,1.6208582,1.6208582,1.6208582360449575,3.98,6.451015636,Normal_100K
FOODS_3_144,CA_1,1.3244353,1.3244353,1.3244353120058492,1.88,2.489938364,Normal_100K
FOODS_3_146,CA_1,0.74612095,0.74612095,0.7461209480498285,5.48,4.088742806,Normal_100K
FOODS_3_147,CA_1,1.7389485,1.7389485,1.7389484618884954,3.58,6.22543563,Normal_100K
FOODS_3_148,CA_1,6.7759301,6.7759301,6.775930140029034,1.0,6.7759301,Normal_100K
FOODS_3_150,CA_1,5.5265899,5.5265899,5.5265899188559695,2.25,12.434827275,Normal_100K
FOODS_3_151,CA_1,0.18743589,0.18743589,0.1874358903552588,2.78,0.5210717742,Normal_100K
FOODS_3_154,CA_1,0.41616376,0.41616376,0.4161637607485536,2.98,1.2401680048,Normal_100K
FOODS_3_155,CA_1,1.0722413,1.0722413,1.07224126384443,1.98,2.1230377739999997,Normal_100K
FOODS_3_156,CA_1,2.8946786,2.8946786,2.8946786367878894,3.88,11.231352968000001,Normal_100K
FOODS_3_158,CA_1,0.4142727,0.4142727,0.4142726959186763,5.98,2.477350746,Normal_100K
FOODS_3_159,CA_1,0.46424514,0.46424514,0.4642451436004203,2.98,1.3834505172,Normal_100K
FOODS_3_160,CA_1,1.0409993,1.0409993,1.0409993091534449,2.68,2.789878124,Normal_100K
FOODS_3_162,CA_1,1.0222601,1.0222601,1.0222601050507287,1.98,2.024074998,Normal_100K
FOODS_3_163,CA_1,3.4193769,3.4193769,3.419376858657435,2.0,6.8387538,Normal_100K
FOODS_3_167,CA_1,3.2075555,3.2075555,3.207555481108082,1.98,6.3509598899999995,Normal_100K
FOODS_3_168,CA_1,0.85848359,0.85848359,0.8584835880196907,3.65,3.1334651035,Normal_100K
FOODS_3_169,CA_1,2.5575722,2.5575722,2.5575721696754563,3.98,10.179137356,Normal_100K
FOODS_3_173,CA_1,0.39334141,0.39334141,0.3933414135436364,10.98,4.3188886818,Normal_100K
FOODS_3_174,CA_1,1.0588995,1.0588995,1.058899494191472,6.18,6.54399891,Normal_100K
FOODS_3_175,CA_1,1.0582788,1.0582788,1.0582787603707533,7.48,7.915925424000001,Normal_100K
FOODS_3_177,CA_1,1.398593,1.398593,1.3985929599788691,2.88,4.0279478399999995,Normal_100K
FOODS_3_178,CA_1,0.83045133,0.83045133,0.8304513346566628,2.18,1.8103838994000003,Normal_100K
FOODS_3_179,CA_1,0.56111587,0.56111587,0.5611158707382009,3.98,2.2332411625999997,Normal_100K
FOODS_3_181,CA_1,2.8363661,2.8363661,2.836366134892136,2.98,8.452370978,Normal_100K
FOODS_3_182,CA_1,1.2752135,1.2752135,1.2752134712489978,1.98,2.52492273,Normal_100K
FOODS_3_183,CA_1,2.7823093,2.7823093,2.7823093178421145,2.98,8.291281714,Normal_100K
FOODS_3_184,CA_1,0.28164253,0.28164253,0.2816425309719512,2.98,0.8392947394,Normal_100K
FOODS_3_185,CA_1,2.2859368,2.2859368,2.285936766338046,2.48,5.6691232639999996,Normal_100K
FOODS_3_186,CA_1,0.5932135,0.5932135,0.5932135017093504,2.28,1.3525267799999998,Normal_100K
FOODS_3_187,CA_1,0.59568897,0.59568897,0.595688973178642,2.5,1.489222425,Normal_100K
FOODS_3_189,CA_1,0.62696604,0.62696604,0.6269660420539022,2.5,1.5674151,Normal_100K
FOODS_3_191,CA_1,0.79461664,0.79461664,0.7946166398301834,1.0,0.79461664,Normal_100K
FOODS_3_192,CA_1,3.2085443,3.2085443,3.208544301402953,5.48,17.582822764,Normal_100K
FOODS_3_193,CA_1,0.43091567,0.43091567,0.4309156650746223,2.5,1.077289175,Normal_100K
FOODS_3_194,CA_1,2.5791974,2.5791974,2.579197419554913,2.98,7.686008252,Normal_100K
FOODS_3_195,CA_1,0.78256864,0.78256864,0.7825686351373877,2.68,2.0972839552000004,Normal_100K
FOODS_3_196,CA_1,1.0396787,1.0396787,1.0396786535110845,4.48,4.657760576000001,Normal_100K
FOODS_3_197,CA_1,0.82991552,0.82991552,0.8299155166975393,1.98,1.6432327296,Normal_100K
FOODS_3_198,CA_1,0.25004723,0.25004723,0.2500472329446162,5.94,1.4852805462,Normal_100K
FOODS_3_199,CA_1,0.27899992,0.27899992,0.2789999193680819,2.5,0.6974998,Normal_100K
FOODS_3_200,CA_1,1.7918977,1.7918977,1.7918977078780334,2.0,3.5837954,Normal_100K
FOODS_3_201,CA_1,1.1205802,1.1205802,1.1205801839900216,2.5,2.8014505,Normal_100K
FOODS_3_202,CA_1,12.737973,12.737973,12.737972674135992,4.38,55.79232174,Normal_100K
FOODS_3_203,CA_1,2.7582964,2.7582964,2.7582964082704047,4.48,12.357167872,Normal_100K
FOODS_3_206,CA_1,1.0664114,1.0664114,1.0664114484095073,2.58,2.751341412,Normal_100K
FOODS_3_207,CA_1,0.87520954,0.87520954,0.8752095427473503,1.98,1.7329148892,Normal_100K
FOODS_3_208,CA_1,3.4980051,3.4980051,3.4980050732983905,4.88,17.070264888,Normal_100K
FOODS_3_211,CA_1,1.848261,1.848261,1.848260962269948,4.58,8.46503538,Normal_100K
FOODS_3_212,CA_1,1.236709,1.236709,1.2367089936657156,2.98,3.68539282,Normal_100K
FOODS_3_214,CA_1,1.8477701,1.8477701,1.847770143992323,1.0,1.8477701,Normal_100K
FOODS_3_215,CA_1,2.1760592,2.1760592,2.1760591551374184,1.24,2.698313408,Normal_100K
FOODS_3_216,CA_1,0.52042326,0.52042326,0.5204232587641263,2.5,1.3010581500000002,Normal_100K
FOODS_3_217,CA_1,3.4052038,3.4052038,3.4052037661342456,2.98,10.147507324,Normal_100K
FOODS_3_219,CA_1,8.1838473,8.1838473,8.183847295273376,1.38,11.293709274,Normal_100K
FOODS_3_221,CA_1,1.4985383,1.4985383,1.4985382718875118,4.98,7.462720734000001,Normal_100K
FOODS_3_222,CA_1,1.2620973,1.2620973,1.2620972756214983,4.28,5.401776444,Normal_100K
FOODS_3_224,CA_1,1.332371,1.332371,1.3323710497935497,3.98,5.30283658,Normal_100K
FOODS_3_225,CA_1,1.282703,1.282703,1.282702989985549,1.98,2.53975194,Normal_100K
FOODS_3_226,CA_1,4.9781779,4.9781779,4.978177855318321,1.58,7.865521082000001,Normal_100K
FOODS_3_227,CA_1,4.7009589,4.7009589,4.700958921891753,2.68,12.598569852,Normal_100K
FOODS_3_228,CA_1,5.1696405,5.1696405,5.169640490612601,1.58,8.16803199,Normal_100K
FOODS_3_229,CA_1,0.53775492,0.53775492,0.5377549201436034,3.78,2.0327135976,Normal_100K
FOODS_3_230,CA_1,2.8016008,2.8016008,2.8016007587453187,3.48,9.749570784000001,Normal_100K
FOODS_3_231,CA_1,2.1140922,2.1140922,2.114092197106951,5.48,11.585225256000001,Normal_100K
FOODS_3_232,CA_1,2.8490659,2.8490659,2.849065899514557,3.0,8.5471977,Normal_100K
FOODS_3_233,CA_1,3.4347436,3.4347436,3.4347435527908834,2.5,8.586859,Normal_100K
FOODS_3_234,CA_1,2.4865219,2.4865219,2.486521885410952,0.2,0.49730438000000005,Normal_100K
FOODS_3_236,CA_1,0.59898219,0.59898219,0.5989821874573369,2.5,1.497455475,Normal_100K
FOODS_3_238,CA_1,2.0732819,2.0732819,2.07328185900608,3.68,7.6296773920000005,Normal_100K
FOODS_3_239,CA_1,0.76419929,0.76419929,0.7641992867960312,1.98,1.5131145942,Normal_100K
FOODS_3_241,CA_1,0.42418973,0.42418973,0.424189734521287,2.78,1.1792474493999998,Normal_100K
FOODS_3_242,CA_1,0.8775513,0.8775513,0.8775512977332058,9.88,8.670206844,Normal_100K
FOODS_3_244,CA_1,0.44420406,0.44420406,0.4442040557256735,9.88,4.3887361128,Normal_100K
FOODS_3_245,CA_1,6.4593846,6.4593846,6.459384630015271,2.48,16.019273808,Normal_100K
FOODS_3_246,CA_1,1.1892983,1.1892983,1.189298311304105,1.98,2.3548106339999997,Normal_100K
FOODS_3_247,CA_1,0.71126561,0.71126561,0.7112656094991472,4.88,3.4709761768,Normal_100K
FOODS_3_248,CA_1,1.3762657,1.3762657,1.3762656612367037,1.98,2.725006086,Normal_100K
FOODS_3_249,CA_1,0.45893982,0.45893982,0.4589398242739719,2.68,1.2299587176,Normal_100K
FOODS_3_250,CA_1,1.8151665,1.8151665,1.8151664665806664,3.88,7.04284602,Normal_100K
FOODS_3_251,CA_1,1.5488603,1.5488603,1.5488603284927362,2.98,4.615603694,Normal_100K
FOODS_3_252,CA_1,32.224138,32.224138,32.224138102434374,1.48,47.691724240000006,Normal_100K
FOODS_3_257,CA_1,2.0580033,2.0580033,2.0580033143692944,3.98,8.190853134000001,Normal_100K
FOODS_3_258,CA_1,3.6236423,3.6236423,3.623642285612671,1.72,6.232664756,Normal_100K
FOODS_3_259,CA_1,3.0293282,3.0293282,3.0293282322692656,1.72,5.210444504,Normal_100K
FOODS_3_261,CA_1,0.11742579,0.11742579,0.1174257896853289,4.48,0.5260675392,Normal_100K
FOODS_3_262,CA_1,0.74222195,0.74222195,0.7422219541926294,6.54,4.854131553,Normal_100K
FOODS_3_263,CA_1,3.9448518,3.9448518,3.94485181018312,2.78,10.966688003999998,Normal_100K
FOODS_3_265,CA_1,0.18968049,0.18968049,0.1896804938949325,3.98,0.7549283502,Normal_100K
FOODS_3_266,CA_1,0.064698986,0.064698986,0.0646989855190432,3.88,0.25103206567999997,Normal_100K
FOODS_3_267,CA_1,1.1814746,1.1814746,1.1814746178027584,1.98,2.339319708,Normal_100K
FOODS_3_269,CA_1,1.7909114,1.7909114,1.790911402533851,2.98,5.336915972,Normal_100K
FOODS_3_271,CA_1,2.5072986,2.5072986,2.507298564083027,4.48,11.232697728000002,Normal_100K
FOODS_3_272,CA_1,0.71557934,0.71557934,0.715579338898343,9.78,6.9983659452,Normal_100K
FOODS_3_273,CA_1,3.1533154,3.1533154,3.153315373816118,2.0,6.3066308,Normal_100K
FOODS_3_274,CA_1,4.5830581,4.5830581,4.583058138997258,1.44,6.599603663999999,Normal_100K
FOODS_3_276,CA_1,2.0039078,2.0039078,2.0039077656182345,4.48,8.977506944,Normal_100K
FOODS_3_277,CA_1,3.1841202,3.1841202,3.184120202192501,1.98,6.304557996000001,Normal_100K
FOODS_3_279,CA_1,1.1442711,1.1442711,1.144271064085268,2.88,3.295500768,Normal_100K
FOODS_3_280,CA_1,0.61035328,0.61035328,0.6103532831448187,4.28,2.6123120384000003,Normal_100K
FOODS_3_281,CA_1,11.882469,11.882469,11.882468789378256,1.25,14.85308625,Normal_100K
FOODS_3_282,CA_1,22.083001,22.083001,22.08300075166868,2.5,55.2075025,Normal_100K
FOODS_3_283,CA_1,1.1124791,1.1124791,1.1124791274707662,2.88,3.203939808,Normal_100K
FOODS_3_285,CA_1,4.8429966,4.8429966,4.8429965796402055,1.25,6.05374575,Normal_100K
FOODS_3_286,CA_1,0.45181672,0.45181672,0.451816715132212,3.98,1.7982305456,Normal_100K
FOODS_3_287,CA_1,0.51711836,0.51711836,0.5171183620854498,6.48,3.3509269728000004,Normal_100K
FOODS_3_288,CA_1,15.28083,15.28083,15.280830189791876,1.5,22.921245,Normal_100K
FOODS_3_289,CA_1,1.0100467,1.0100467,1.0100466831712498,2.88,2.9089344959999996,Normal_100K
FOODS_3_290,CA_1,0.94014931,0.94014931,0.9401493080055544,1.0,0.94014931,Normal_100K
FOODS_3_291,CA_1,3.3922521,3.3922521,3.3922520712881967,2.78,9.430460837999998,Normal_100K
FOODS_3_292,CA_1,6.1263817,6.1263817,6.126381703537343,3.5,21.44233595,Normal_100K
FOODS_3_294,CA_1,0.62920073,0.62920073,0.6292007324903722,2.48,1.5604178104,Normal_100K
FOODS_3_295,CA_1,22.322257,22.322257,22.32225742848617,0.8,17.857805600000002,Normal_100K
FOODS_3_297,CA_1,1.2401067,1.2401067,1.240106743795771,2.88,3.5715072959999996,Normal_100K
FOODS_3_298,CA_1,0.4896863,0.4896863,0.4896863044098373,18.98,9.294245974,Normal_100K
FOODS_3_299,CA_1,0.35821112,0.35821112,0.3582111179653143,1.5,0.53731668,Normal_100K
FOODS_3_300,CA_1,2.8192632,2.8192632,2.819263214829658,3.98,11.220667536,Normal_100K
FOODS_3_301,CA_1,0.36049622,0.36049622,0.360496215323617,1.98,0.7137825156,Normal_100K
FOODS_3_302,CA_1,5.9097228,5.9097228,5.90972282354569,1.5,8.8645842,Normal_100K
FOODS_3_303,CA_1,0.70449967,0.70449967,0.7044996747759376,2.98,2.0994090166,Normal_100K
FOODS_3_304,CA_1,1.490251,1.490251,1.4902509709764364,4.48,6.676324480000001,Normal_100K
FOODS_3_305,CA_1,0.49027445,0.49027445,0.4902744479603185,2.98,1.461017861,Normal_100K
FOODS_3_306,CA_1,4.5583829,4.5583829,4.558382888971413,1.58,7.202244982,Normal_100K
FOODS_3_307,CA_1,5.2265407,5.2265407,5.226540723742097,3.98,20.801631986,Normal_100K
FOODS_3_308,CA_1,0.68929288,0.68929288,0.689292875117606,4.98,3.4326785424,Normal_100K
FOODS_3_310,CA_1,1.3463625,1.3463625,1.3463625443512066,1.0,1.3463625,Normal_100K
FOODS_3_311,CA_1,1.9096099,1.9096099,1.909609918088468,2.98,5.6906375019999995,Normal_100K
FOODS_3_312,CA_1,1.5939977,1.5939977,1.5939977048621952,2.88,4.590713376,Normal_100K
FOODS_3_313,CA_1,4.6582693,4.6582693,4.658269251185233,1.88,8.757546283999998,Normal_100K
FOODS_3_314,CA_1,0.98708632,0.98708632,0.9870863246858776,2.68,2.6453913376,Normal_100K
FOODS_3_316,CA_1,0.5836806,0.5836806,0.583680602163622,2.5,1.4592015,Normal_100K
FOODS_3_317,CA_1,5.9334795,5.9334795,5.933479519844971,1.0,5.9334795,Normal_100K
FOODS_3_318,CA_1,13.450809,13.450809,13.450808626657416,1.38,18.56211642,Normal_100K
FOODS_3_319,CA_1,6.8841884,6.8841884,6.884188397090756,1.0,6.8841884,Normal_100K
FOODS_3_320,CA_1,1.2124029,1.2124029,1.212402932466175,1.98,2.400557742,Normal_100K
FOODS_3_321,CA_1,7.0049839,7.0049839,7.004983895418389,1.48,10.367376172,Normal_100K
FOODS_3_322,CA_1,1.1052612,1.1052612,1.1052611565405035,2.5,2.763153,Normal_100K
FOODS_3_324,CA_1,0.0053833375,0.0053833375,0.0053833374956733,3.0,0.016150012499999998,Normal_100K
FOODS_3_325,CA_1,0.84249861,0.84249861,0.8424986123892506,2.5,2.106246525,Normal_100K
FOODS_3_326,CA_1,2.253869,2.253869,2.253868984892953,1.38,3.1103392199999997,Normal_100K
FOODS_3_327,CA_1,3.3995453,3.3995453,3.399545285254009,3.18,10.810554054,Normal_100K
FOODS_3_328,CA_1,0.50830327,0.50830327,0.5083032694889464,3.88,1.9722166875999998,Normal_100K
FOODS_3_329,CA_1,14.366862,14.366862,14.366862414111765,2.98,42.81324876,Normal_100K
FOODS_3_330,CA_1,3.3845928,3.3845928,3.3845928363997766,3.98,13.470679344,Normal_100K
FOODS_3_331,CA_1,0.71133927,0.71133927,0.7113392654050417,1.58,1.1239160466,Normal_100K
FOODS_3_332,CA_1,1.9048519,1.9048519,1.904851877849134,1.98,3.771606762,Normal_100K
FOODS_3_334,CA_1,2.762838,2.762838,2.7628380301282456,2.78,7.680689639999999,Normal_100K
FOODS_3_335,CA_1,2.5393277,2.5393277,2.539327715016232,2.48,6.297532695999999,Normal_100K
FOODS_3_336,CA_1,1.5409315,1.5409315,1.540931485915441,2.68,4.12969642,Normal_100K
FOODS_3_339,CA_1,7.4366621,7.4366621,7.4366621428618975,0.8,5.949329680000001,Normal_100K
FOODS_3_341,CA_1,0.61964597,0.61964597,0.6196459735424893,3.98,2.4661909606,Normal_100K
FOODS_3_342,CA_1,4.1757587,4.1757587,4.175758722391223,1.25,5.219698375,Normal_100K
FOODS_3_344,CA_1,4.5842535,4.5842535,4.584253495481137,2.0,9.168507,Normal_100K
FOODS_3_345,CA_1,0.82143697,0.82143697,0.8214369708078927,2.68,2.2014510796000004,Normal_100K
FOODS_3_346,CA_1,3.2211437,3.2211437,3.2211436637707256,1.98,6.377864526,Normal_100K
FOODS_3_347,CA_1,1.2810592,1.2810592,1.2810592345727527,2.25,2.8823832,Normal_100K
FOODS_3_348,CA_1,7.109887,7.109887,7.109886999195011,0.8,5.6879096,Normal_100K
FOODS_3_349,CA_1,6.2292412,6.2292412,6.229241151294931,1.58,9.842201096,Normal_100K
FOODS_3_351,CA_1,8.1369126,8.1369126,8.136912635054339,1.0,8.1369126,Normal_100K
FOODS_3_352,CA_1,0.29606966,0.29606966,0.2960696577333496,3.98,1.1783572468,Normal_100K
FOODS_3_353,CA_1,0.31368352,0.31368352,0.313683523031136,8.98,2.8168780096,Normal_100K
FOODS_3_354,CA_1,0.75167234,0.75167234,0.7516723362873495,2.98,2.2399835732,Normal_100K
FOODS_3_355,CA_1,3.1169601,3.1169601,3.1169600685749805,1.0,3.1169601,Normal_100K
FOODS_3_356,CA_1,2.074746,2.074746,2.074745968990974,2.98,6.182743080000001,Normal_100K
FOODS_3_357,CA_1,0.73873316,0.73873316,0.7387331557951181,3.98,2.9401579768,Normal_100K
FOODS_3_362,CA_1,8.631743,8.631743,8.631742983398018,2.5,21.5793575,Normal_100K
