item_id,store_id,total_revenue,cv,abc_class,xyz_class,abc_xyz
HOUSEHOLD_2_124,WI_3,2472.1200037002563,2.1593084187355505,C,Z,CZ
HOBBIES_1_114,WI_2,2471.5799131393433,2.301079321437719,C,Z,CZ
HOUSEHOLD_2_203,WI_1,2471.040023803711,1.955804005864726,C,Z,CZ
FOODS_3_479,TX_2,2471.0,1.3757759296385708,C,Z,CZ
HOUSEHOLD_2_259,CA_4,2470.68998670578,2.7053889659262467,C,Z,CZ
FOODS_1_207,TX_3,2470.3999452590942,2.329738182714959,C,Z,CZ
HOUSEHOLD_1_230,CA_4,2470.279988527298,1.8699145466360676,C,Z,CZ
HOBBIES_1_165,CA_1,2470.0898957252502,2.2709034273679776,C,Z,CZ
FOODS_3_442,WI_1,2470.0800189971924,2.0044169263709444,C,Z,CZ
FOODS_1_016,WI_2,2469.8800122737885,1.7726915567051234,C,Z,CZ
HOBBIES_1_350,TX_3,2469.3400206565857,1.7806790742569891,C,Z,CZ
HOUSEHOLD_2_089,WI_3,2469.120027065277,1.8526465693725427,C,Z,CZ
FOODS_3_275,CA_3,2468.680000305176,2.545242033231326,C,Z,CZ
HOUSEHOLD_1_204,CA_2,2468.439993739128,2.0663305126094236,C,Z,CZ
HOUSEHOLD_1_201,TX_1,2468.400077819824,3.1158756837255464,C,Z,CZ
HOUSEHOLD_2_242,TX_2,2468.3199710845947,3.5062030633785155,C,Z,CZ
HOUSEHOLD_2_161,CA_3,2468.250060081482,3.491116061952781,C,Z,CZ
HOUSEHOLD_1_170,TX_1,2467.9800457954407,1.660404708197998,C,Z,CZ
FOODS_3_262,TX_2,2467.9599895477295,3.2794950897124133,C,Z,CZ
HOUSEHOLD_1_195,CA_3,2467.680072784424,1.957903910309356,C,Z,CZ
HOUSEHOLD_2_337,TX_1,2467.5199432373047,2.389878877736063,C,Z,CZ
HOBBIES_1_016,TX_3,2466.660020649433,1.6669734656188409,C,Z,CZ
FOODS_2_265,CA_3,2466.280010700226,2.2108743808400164,C,Z,CZ
HOBBIES_1_069,TX_2,2466.1800384521484,3.5504191334714847,C,Z,CZ
HOUSEHOLD_1_012,WI_2,2465.6800479888916,2.4625626450044424,C,Z,CZ
HOUSEHOLD_1_076,CA_1,2465.280014038086,2.295079326058955,C,Z,CZ
FOODS_1_113,TX_3,2465.260032057762,2.4047283791385787,C,Z,CZ
HOUSEHOLD_1_379,CA_1,2464.770072698593,1.2866925983108388,C,Z,CZ
HOBBIES_1_403,WI_3,2464.6899757385254,3.2196716679834316,C,Z,CZ
HOBBIES_1_056,TX_2,2464.679993748665,1.7060642910628012,C,Z,CZ
HOUSEHOLD_2_311,WI_1,2464.4900188446045,2.317787998406774,C,Z,CZ
FOODS_3_391,TX_1,2464.3799839019775,1.9146434418739573,C,Z,CZ
FOODS_2_218,WI_2,2463.789984226227,2.0809456176208707,C,Z,CZ
FOODS_2_312,CA_1,2463.660023212433,2.6559590998685323,C,Z,CZ
FOODS_3_761,WI_1,2463.4499999284744,1.7460699658757322,C,Z,CZ
FOODS_2_205,CA_1,2463.020037174225,2.2128053960249208,C,Z,CZ
HOUSEHOLD_2_511,TX_1,2462.639914751053,1.805900602623401,C,Z,CZ
FOODS_3_608,CA_1,2462.4600150585175,2.0797990957858827,C,Z,CZ
FOODS_2_039,WI_1,2461.7600407600403,2.1559368967725177,C,Z,CZ
HOBBIES_1_387,TX_2,2461.600078344345,2.5329378558282887,C,Z,CZ
HOUSEHOLD_2_316,WI_1,2461.5499396324158,2.559541140367918,C,Z,CZ
FOODS_1_065,TX_2,2461.299994021654,2.377069006930996,C,Z,CZ
HOBBIES_1_344,CA_2,2461.279945373535,3.769696792226856,C,Z,CZ
HOBBIES_1_266,CA_4,2460.7599401474,2.1895479438356116,C,Z,CZ
HOUSEHOLD_2_260,TX_2,2460.4099259376526,2.4464606292646063,C,Z,CZ
HOUSEHOLD_2_457,WI_2,2460.179944038391,2.4275306680980586,C,Z,CZ
FOODS_2_296,TX_2,2460.1000332832336,2.2594753289905323,C,Z,CZ
FOODS_3_341,WI_2,2459.6400117874146,2.35405140264713,C,Z,CZ
HOUSEHOLD_2_271,CA_3,2459.519976377487,2.2344516112726036,C,Z,CZ
HOBBIES_1_208,CA_2,2459.160007238388,2.302041194604306,C,Z,CZ
HOUSEHOLD_2_388,WI_2,2459.019944667816,2.3822315795544413,C,Z,CZ
HOUSEHOLD_1_501,CA_2,2458.940020084381,1.854485239812553,C,Z,CZ
HOUSEHOLD_2_452,TX_1,2458.7699689865112,2.696466018112981,C,Z,CZ
FOODS_3_551,CA_4,2458.559908390045,2.3251159481487376,C,Z,CZ
FOODS_1_071,CA_1,2458.120010614395,1.9975442367849279,C,Z,CZ
HOBBIES_1_046,WI_1,2457.7799320220947,4.452856273683538,C,Z,CZ
FOODS_1_072,TX_3,2457.4799695014954,2.387284727853111,C,Z,CZ
HOUSEHOLD_2_224,CA_3,2457.430017709732,2.266275111564201,C,Z,CZ
FOODS_3_370,CA_1,2456.960006713867,4.533581795294765,C,Z,CZ
FOODS_3_558,TX_1,2456.9300076961517,1.850208981901963,C,Z,CZ
HOUSEHOLD_2_479,TX_1,2456.510007381439,2.756436850033675,C,Z,CZ
HOBBIES_2_009,WI_3,2456.369909763336,2.4773631935728235,C,Z,CZ
HOBBIES_1_319,TX_3,2455.9999903440475,1.7585484709440982,C,Z,CZ
FOODS_3_360,WI_1,2455.8600158691406,2.5744971293952217,C,Z,CZ
FOODS_3_689,TX_1,2455.8300836086273,2.0537380391635343,C,Z,CZ
FOODS_3_823,WI_2,2455.5200505256653,2.150729419763685,C,Z,CZ
FOODS_2_105,WI_1,2455.4800345897675,2.097155707140955,C,Z,CZ
FOODS_3_486,TX_2,2455.3800377845764,1.7804482913379822,C,Z,CZ
FOODS_3_020,TX_3,2455.299987025559,1.8781821813371657,C,Z,CZ
FOODS_2_308,TX_2,2455.2200595140457,1.8764590040321176,C,Z,CZ
HOUSEHOLD_2_407,CA_3,2455.180028438568,2.025766278207476,C,Z,CZ
HOUSEHOLD_2_410,CA_4,2455.019991517067,1.1848681574019635,C,Z,CZ
FOODS_1_175,CA_4,2454.560025215149,1.7946544552106827,C,Z,CZ
FOODS_3_700,TX_3,2454.5000436306,2.049963209564747,C,Z,CZ
FOODS_3_024,WI_1,2454.279998242855,2.585995843951794,C,Z,CZ
HOUSEHOLD_1_476,TX_3,2453.8800773620605,2.936445803562713,C,Z,CZ
FOODS_3_606,CA_4,2453.760097503662,2.0408958846090695,C,Z,CZ
HOUSEHOLD_2_068,CA_2,2453.760097503662,1.7890565982240259,C,Z,CZ
HOBBIES_1_169,CA_3,2453.6499922573566,1.8904100305468408,C,Z,CZ
HOUSEHOLD_2_351,CA_2,2453.2200236320496,2.6829944604016207,C,Z,CZ
FOODS_2_389,WI_3,2453.190037727356,3.6930762740681504,C,Z,CZ
FOODS_2_328,CA_3,2453.1000423431396,2.8172610213405975,C,Z,CZ
FOODS_1_037,TX_1,2452.240014374256,2.6149108581019984,C,Z,CZ
FOODS_3_629,WI_2,2452.1999983787537,2.498142171123759,C,Z,CZ
FOODS_1_209,TX_2,2451.800078392029,2.1666220688955007,C,Z,CZ
HOUSEHOLD_2_445,CA_2,2451.769911289215,2.5056124717644215,C,Z,CZ
HOUSEHOLD_2_439,CA_4,2451.569980621338,2.3836025007557486,C,Z,CZ
HOUSEHOLD_2_113,CA_3,2451.5199937820435,1.4155565147771063,C,Z,CZ
HOUSEHOLD_2_398,CA_4,2451.3999767303467,2.7150935959399267,C,Z,CZ
HOUSEHOLD_1_379,CA_4,2450.2200722694397,2.619934249172045,C,Z,CZ
HOUSEHOLD_2_505,TX_1,2450.2098965644836,2.2089631327526047,C,Z,CZ
FOODS_3_748,CA_4,2449.2400598526,2.072886365602612,C,Z,CZ
HOUSEHOLD_2_281,WI_1,2447.6999292373657,2.0254047457655564,C,Z,CZ
HOBBIES_1_041,TX_3,2447.699924468994,1.8579723804057422,C,Z,CZ
FOODS_3_064,WI_1,2446.0599697828293,1.7084576274259344,C,Z,CZ
FOODS_1_066,WI_2,2445.7200261354446,2.2612007006353907,C,Z,CZ
HOUSEHOLD_2_407,CA_1,2445.300028324127,2.114938293016374,C,Z,CZ
FOODS_3_361,CA_1,2445.3000235557556,1.7756104693332233,C,Z,CZ
HOUSEHOLD_1_174,TX_1,2445.2900261878967,2.4448302743645765,C,Z,CZ
HOBBIES_1_298,TX_1,2445.1900453567505,1.97536380087435,C,Z,CZ
HOBBIES_1_163,TX_1,2445.1200971603394,3.0799223873132004,C,Z,CZ
HOBBIES_1_264,WI_1,2445.0898852348328,1.9790452635405769,C,Z,CZ
HOUSEHOLD_1_244,CA_2,2444.9000539779663,2.047076055629671,C,Z,CZ
HOUSEHOLD_1_195,CA_1,2444.4000720977783,2.0577563752970334,C,Z,CZ
HOBBIES_1_381,WI_3,2444.200017094612,1.4437483944156293,C,Z,CZ
HOBBIES_1_197,TX_1,2443.930031776428,3.1558826666762645,C,Z,CZ
FOODS_3_482,WI_1,2443.600015640259,2.2278214870647166,C,Z,CZ
HOUSEHOLD_1_114,CA_4,2443.430072069168,1.092919744976038,C,Z,CZ
HOUSEHOLD_1_013,TX_1,2443.4200010299683,2.7295512330081575,C,Z,CZ
FOODS_3_820,CA_2,2443.320023536682,1.9419916881814445,C,Z,CZ
FOODS_2_213,CA_1,2443.2900145053864,2.998836374427874,C,Z,CZ
FOODS_3_323,CA_1,2442.800018787384,2.1014948868882866,C,Z,CZ
HOBBIES_2_009,WI_1,2442.509906053543,2.758900080130099,C,Z,CZ
HOUSEHOLD_2_168,CA_3,2441.8800201416016,2.7144317729879694,C,Z,CZ
FOODS_3_114,CA_1,2441.600042819977,2.5691052404465946,C,Z,CZ
FOODS_3_155,TX_3,2441.560000896454,1.7378098775856767,C,Z,CZ
HOBBIES_1_296,CA_2,2441.010015964508,2.769960196982804,C,Z,CZ
FOODS_3_089,CA_1,2441.0,1.5089758725033275,C,Z,CZ
FOODS_2_227,TX_3,2440.899950504303,2.6350093140054947,C,Z,CZ
HOUSEHOLD_2_442,WI_3,2440.520031452179,1.2512877206876718,C,Z,CZ
HOUSEHOLD_1_523,CA_2,2440.500072479248,5.134834737143717,C,Z,CZ
FOODS_3_159,TX_3,2440.500015616417,2.0440057602384982,C,Z,CZ
HOUSEHOLD_1_509,CA_1,2440.329999923706,2.534255777498133,C,Z,CZ
HOUSEHOLD_2_402,TX_2,2439.840072631836,3.3395752363909352,C,Z,CZ
FOODS_1_053,WI_3,2439.540006160736,3.3074839955291746,C,Z,CZ
HOUSEHOLD_2_208,TX_2,2439.4000492095947,3.2156214961727385,C,Z,CZ
FOODS_3_560,WI_2,2439.3600969314575,1.9649689415558107,C,Z,CZ
HOUSEHOLD_1_430,TX_2,2439.3299938440323,2.3130140924845777,C,Z,CZ
HOUSEHOLD_1_428,WI_3,2438.819935798645,2.6932863339903776,C,Z,CZ
HOUSEHOLD_1_115,TX_3,2437.9199397563934,2.5334215659667274,C,Z,CZ
HOUSEHOLD_1_311,TX_2,2437.8600211143494,2.4546556024240953,C,Z,CZ
HOUSEHOLD_2_475,WI_2,2437.8199577331543,2.4411218722556502,C,Z,CZ
HOUSEHOLD_2_297,WI_3,2437.6299242973328,2.232273564662206,C,Z,CZ
HOBBIES_1_120,CA_4,2437.559898376465,3.1414066918454124,C,Z,CZ
FOODS_2_228,TX_1,2435.8899035453796,2.193957534182889,C,Z,CZ
HOBBIES_1_310,TX_1,2435.779999256134,2.316726085036041,C,Z,CZ
FOODS_3_361,WI_1,2435.400023460388,1.8617382035990366,C,Z,CZ
HOUSEHOLD_2_025,WI_3,2435.0599060058594,2.224325597174321,C,Z,CZ
HOUSEHOLD_2_291,CA_2,2435.0199184417725,2.646505620625053,C,Z,CZ
FOODS_1_121,WI_1,2434.91993868351,1.4475791828559808,C,Z,CZ
FOODS_1_142,TX_3,2434.710023880005,1.9098201589379473,C,Z,CZ
FOODS_3_557,CA_2,2434.579997062683,2.73876600046551,C,Z,CZ
HOBBIES_1_268,WI_2,2434.260007739067,1.829938422682296,C,Z,CZ
HOUSEHOLD_2_275,WI_3,2434.2099537849426,2.1329063604056118,C,Z,CZ
FOODS_3_622,CA_2,2434.0999603271484,1.8191034068827021,C,Z,CZ
HOUSEHOLD_2_275,CA_4,2434.039957046509,2.0460749554587085,C,Z,CZ
HOUSEHOLD_2_335,CA_4,2433.599910736084,2.7159620218519276,C,Z,CZ
HOBBIES_1_189,WI_3,2433.3800062835217,1.5303338252679866,C,Z,CZ
HOUSEHOLD_1_158,TX_2,2433.070011138916,1.885397705963118,C,Z,CZ
HOBBIES_1_172,WI_3,2432.889991760254,1.6583704461253375,C,Z,CZ
FOODS_3_114,WI_1,2432.8400461673737,2.6650718272790197,C,Z,CZ
FOODS_2_084,WI_2,2432.790040254593,2.0789807796624853,C,Z,CZ
HOUSEHOLD_2_080,CA_3,2431.579876422882,3.4562864130625512,C,Z,CZ
HOUSEHOLD_2_341,WI_2,2431.1400566101074,2.280599865998984,C,Z,CZ
FOODS_3_649,WI_2,2431.140016555786,2.490152942693387,C,Z,CZ
HOBBIES_1_286,TX_3,2431.1000115275383,1.4861412403554795,C,Z,CZ
HOBBIES_1_077,TX_2,2430.7799196243286,3.173118086632248,C,Z,CZ
HOUSEHOLD_2_025,CA_4,2430.5899062156677,2.136019021751568,C,Z,CZ
HOUSEHOLD_1_382,CA_3,2430.4799695014954,2.100947267767974,C,Z,CZ
HOUSEHOLD_1_296,TX_2,2430.4700207710266,2.430023520053353,C,Z,CZ
FOODS_3_173,TX_3,2430.2599201202393,3.306477811988286,C,Z,CZ
FOODS_3_084,TX_1,2430.0200181007385,2.3020247117804384,C,Z,CZ
HOUSEHOLD_1_474,WI_1,2429.850071668625,1.3277575935876895,C,Z,CZ
HOUSEHOLD_2_428,CA_3,2429.6400175094604,2.7681031059945584,C,Z,CZ
FOODS_1_071,WI_1,2429.620010614395,2.0145337254271363,C,Z,CZ
FOODS_2_366,WI_1,2429.580064058304,1.962653950566463,C,Z,CZ
HOUSEHOLD_2_118,CA_1,2429.0400533676147,2.0004135656518924,C,Z,CZ
HOUSEHOLD_2_163,TX_1,2429.040002822876,2.8328690687472338,C,Z,CZ
FOODS_2_200,TX_2,2428.8799347877502,2.6516858819492413,C,Z,CZ
FOODS_3_345,CA_2,2428.7100372314453,2.671125339979352,C,Z,CZ
HOBBIES_1_424,CA_4,2428.4399738311768,1.8134597079902668,C,Z,CZ
FOODS_3_015,WI_2,2427.979948759079,1.7951881565728773,C,Z,CZ
FOODS_1_071,CA_2,2427.8900153636932,2.2212411175857034,C,Z,CZ
FOODS_3_279,WI_1,2427.6200699806213,1.6970079336241375,C,Z,CZ
HOUSEHOLD_2_346,TX_2,2427.569944381714,2.5078447260433823,C,Z,CZ
HOUSEHOLD_1_450,CA_1,2427.0200419425964,2.630901537303902,C,Z,CZ
FOODS_3_316,CA_4,2426.979998111725,1.7099702627532674,C,Z,CZ
HOUSEHOLD_2_513,TX_3,2426.9399750232697,1.936896903856099,C,Z,CZ
FOODS_3_387,TX_3,2426.5800487995148,1.9574339577749238,C,Z,CZ
HOBBIES_1_038,CA_1,2426.170029401779,1.6839834825587003,C,Z,CZ
FOODS_1_198,CA_1,2425.760036468506,2.3551095781844897,C,Z,CZ
HOUSEHOLD_2_033,WI_1,2425.5599269866943,2.5346163334363423,C,Z,CZ
HOUSEHOLD_2_485,WI_1,2425.5599269866943,2.761304369899544,C,Z,CZ
FOODS_3_660,CA_4,2425.0200164318085,1.629654845616463,C,Z,CZ
FOODS_2_221,CA_1,2424.3600084781647,1.8348498756428242,C,Z,CZ
FOODS_3_492,TX_3,2424.260015487671,1.6781131766931754,C,Z,CZ
FOODS_1_035,TX_1,2423.990038394928,3.134159572335047,C,Z,CZ
HOBBIES_1_114,CA_1,2423.81991481781,2.5306704154400257,C,Z,CZ
FOODS_2_006,CA_4,2423.750030517578,3.0815504084589054,C,Z,CZ
HOBBIES_1_010,WI_2,2423.7500240802765,1.6222640816151674,C,Z,CZ
HOUSEHOLD_2_205,CA_1,2423.6000633239746,2.2774794113567136,C,Z,CZ
FOODS_1_054,CA_4,2423.5799975395203,1.877957637607293,C,Z,CZ
HOUSEHOLD_1_061,CA_1,2423.319993853569,1.586628055190923,C,Z,CZ
HOBBIES_1_014,CA_1,2423.3000243902206,1.2541480776236047,C,Z,CZ
HOUSEHOLD_2_466,WI_3,2423.179934501648,2.542558569951271,C,Z,CZ
FOODS_3_239,CA_4,2422.6799882650375,1.3992026143288636,C,Z,CZ
FOODS_1_097,WI_3,2422.560047149658,1.5098160452607834,C,Z,CZ
FOODS_3_268,CA_3,2422.380073785782,1.8944857083992754,C,Z,CZ
HOBBIES_1_387,WI_1,2422.340064883232,2.0992016841873893,C,Z,CZ
FOODS_1_204,CA_3,2422.140046596527,1.5521239025155302,C,Z,CZ
HOBBIES_1_224,CA_3,2421.70001745224,1.896347923631199,C,Z,CZ
FOODS_3_165,WI_1,2421.3800036907196,1.8708943793934105,C,Z,CZ
HOBBIES_1_125,WI_1,2421.3799057006836,3.7851130472509547,C,Z,CZ
FOODS_2_033,TX_3,2421.0801105499268,2.5078686460372643,C,Z,CZ
FOODS_3_802,WI_2,2420.879924416542,1.401987400523952,C,Z,CZ
HOUSEHOLD_2_235,WI_1,2420.8299288749695,2.4714236820562636,C,Z,CZ
HOUSEHOLD_1_178,TX_1,2420.4399194717407,2.0551178359336495,C,Z,CZ
FOODS_2_114,TX_3,2420.079999923706,2.416151745275604,C,Z,CZ
FOODS_2_386,CA_4,2419.920045852661,1.996282581929973,C,Z,CZ
HOUSEHOLD_2_299,CA_4,2419.7700192928314,1.346678297333481,C,Z,CZ
FOODS_2_186,WI_1,2419.740002632141,2.6295532950312,C,Z,CZ
HOUSEHOLD_1_483,CA_1,2419.6999797821045,2.1425286273653055,C,Z,CZ
HOBBIES_1_046,WI_3,2419.5599327087402,4.120810490857655,C,Z,CZ
FOODS_2_281,WI_1,2419.0599970817566,2.7084822337464365,C,Z,CZ
FOODS_3_048,CA_4,2418.999999165535,1.7418299811380085,C,Z,CZ
HOBBIES_1_418,CA_1,2418.9400103092194,2.463800847017894,C,Z,CZ
HOUSEHOLD_2_384,CA_1,2418.889989376068,2.3969370333767115,C,Z,CZ
FOODS_3_474,CA_4,2418.4599936008453,1.9549571165846151,C,Z,CZ
HOUSEHOLD_2_491,CA_4,2418.389932155609,2.4957604261646273,C,Z,CZ
HOUSEHOLD_2_209,TX_1,2418.3300490379333,2.80428426678171,C,Z,CZ
HOUSEHOLD_2_107,TX_2,2417.9400539398193,3.127780598038133,C,Z,CZ
FOODS_2_301,TX_1,2417.9200501441956,2.009860365214945,C,Z,CZ
HOUSEHOLD_1_239,WI_2,2417.7300174236298,2.3306676908589643,C,Z,CZ
FOODS_3_717,CA_1,2417.580023288727,1.418307491117588,C,Z,CZ
HOUSEHOLD_1_467,WI_1,2417.500005722046,3.614533247675058,C,Z,CZ
HOBBIES_1_118,TX_1,2417.4599647521973,2.9971369218201165,C,Z,CZ
FOODS_3_427,CA_3,2417.040018558502,3.367162148396825,C,Z,CZ
HOBBIES_1_043,TX_2,2416.900041818619,1.7720995632213354,C,Z,CZ
FOODS_1_114,WI_2,2416.539977788925,1.9540179369618385,C,Z,CZ
FOODS_3_312,WI_2,2416.32009601593,2.111806744266209,C,Z,CZ
FOODS_2_377,WI_1,2415.6099905967712,2.7020062403872993,C,Z,CZ
FOODS_3_703,CA_4,2415.6000232696533,2.2117166196881755,C,Z,CZ
FOODS_3_606,TX_1,2415.5600929260254,2.1078144361454614,C,Z,CZ
FOODS_1_171,TX_1,2415.4499888420105,3.770186725478541,C,Z,CZ
HOUSEHOLD_2_479,CA_2,2414.6600098609924,2.570735401622101,C,Z,CZ
FOODS_2_193,WI_2,2414.570038318634,2.756394238073024,C,Z,CZ
HOUSEHOLD_1_322,CA_3,2414.4299397468567,2.591748473876582,C,Z,CZ
HOUSEHOLD_2_511,WI_3,2414.2599215507507,1.6856477084098005,C,Z,CZ
HOUSEHOLD_2_329,WI_3,2413.2200243473053,1.8116078804493145,C,Z,CZ
HOUSEHOLD_1_442,WI_2,2412.9300718307495,3.046957712166889,C,Z,CZ
HOUSEHOLD_1_484,CA_2,2412.7400646209717,3.6299671390014234,C,Z,CZ
FOODS_3_204,CA_3,2412.6400184631348,2.2932943850453955,C,Z,CZ
HOUSEHOLD_2_133,TX_1,2412.509898662567,2.506706679410388,C,Z,CZ
HOUSEHOLD_2_473,WI_1,2412.4899706840515,2.689711747019765,C,Z,CZ
HOUSEHOLD_2_043,TX_2,2411.8099768161774,2.07005702865351,C,Z,CZ
HOUSEHOLD_1_455,WI_2,2411.6400232315063,2.168891590791701,C,Z,CZ
HOUSEHOLD_2_273,CA_4,2411.5299763679504,2.093004035159036,C,Z,CZ
HOUSEHOLD_2_401,TX_2,2410.9199447631836,2.110073248609132,C,Z,CZ
FOODS_2_125,WI_3,2410.870047569275,2.0451939154863235,C,Z,CZ
HOBBIES_1_256,TX_3,2410.4800120294094,1.7898447418498935,C,Z,CZ
FOODS_3_111,CA_3,2410.3200092315674,2.778774305383007,C,Z,CZ
FOODS_1_141,WI_3,2410.0399856567383,2.096037693024417,C,Z,CZ
FOODS_2_280,CA_1,2409.9900171756744,3.13509597246404,C,Z,CZ
FOODS_3_050,TX_3,2409.9600422382355,1.6821548512805549,C,Z,CZ
HOUSEHOLD_2_112,TX_1,2409.7900173664093,2.2213724773787997,C,Z,CZ
HOUSEHOLD_1_195,TX_2,2409.600070953369,2.0034618667226467,C,Z,CZ
HOBBIES_1_233,WI_2,2409.520004093647,1.7185236573900915,C,Z,CZ
HOBBIES_1_397,WI_1,2409.179991722107,2.2149637902995276,C,Z,CZ
HOUSEHOLD_2_501,WI_3,2409.149993419647,2.8111895267995495,C,Z,CZ
FOODS_3_177,TX_1,2408.8300627470016,1.8253734888042166,C,Z,CZ
FOODS_2_108,CA_1,2408.4800305366516,2.0802263752178267,C,Z,CZ
HOBBIES_1_111,TX_2,2407.8500249385834,2.0265622707634496,C,Z,CZ
HOBBIES_1_286,TX_1,2407.3400404453278,2.4225338962469594,C,Z,CZ
FOODS_3_317,TX_2,2407.2099527716637,3.1484271091665894,C,Z,CZ
HOBBIES_1_047,CA_4,2407.1999740600586,1.899668747303321,C,Z,CZ
FOODS_2_303,CA_1,2406.8400366306305,2.002053641823858,C,Z,CZ
HOBBIES_1_262,TX_2,2406.639877319336,2.8848037877367423,C,Z,CZ
HOBBIES_1_262,TX_1,2406.639877319336,3.486756122205315,C,Z,CZ
FOODS_3_696,CA_1,2406.5999965667725,2.831319478079877,C,Z,CZ
FOODS_3_050,TX_2,2406.460047006607,1.6027564023427645,C,Z,CZ
HOUSEHOLD_1_117,TX_1,2406.2299604415894,2.7479213109492786,C,Z,CZ
FOODS_2_079,TX_2,2405.9199800491333,1.9339572044408078,C,Z,CZ
HOUSEHOLD_2_425,TX_1,2405.7898936271667,2.7548425032921915,C,Z,CZ
FOODS_3_158,WI_3,2405.7799773216248,2.708976375204275,C,Z,CZ
HOUSEHOLD_1_393,CA_1,2405.740023136139,1.7513716068031273,C,Z,CZ
HOUSEHOLD_2_020,CA_2,2405.4800758361816,3.266383635028243,C,Z,CZ
FOODS_3_243,WI_2,2405.2400550842285,1.4591426549706146,C,Z,CZ
HOUSEHOLD_2_178,WI_1,2404.449932575226,2.544326626755474,C,Z,CZ
HOUSEHOLD_2_045,TX_2,2404.2300415039062,2.9938383016550176,C,Z,CZ
HOBBIES_1_176,TX_2,2403.8800225257874,2.4823028366084317,C,Z,CZ
HOBBIES_1_215,TX_1,2403.800057411194,3.0595251494169684,C,Z,CZ
HOUSEHOLD_2_242,WI_3,2403.73996925354,3.404421498351429,C,Z,CZ
FOODS_3_522,CA_3,2403.2500438690186,3.2684574646418754,C,Z,CZ
FOODS_2_105,TX_2,2403.0400338172913,2.1204040188774815,C,Z,CZ
HOBBIES_1_379,TX_1,2402.4800186157227,1.6685131656753078,C,Z,CZ
FOODS_1_125,TX_3,2402.340054512024,2.9664415327262157,C,Z,CZ
HOUSEHOLD_2_131,WI_3,2402.270049095154,3.455355298964063,C,Z,CZ
FOODS_2_079,TX_3,2402.209982395172,1.8763248708506635,C,Z,CZ
HOUSEHOLD_2_442,TX_2,2402.0400309562683,1.1912568952624518,C,Z,CZ
HOUSEHOLD_1_483,WI_3,2401.6599798202515,2.194870623971051,C,Z,CZ
FOODS_3_666,WI_1,2401.370050907135,2.166741022589454,C,Z,CZ
HOUSEHOLD_2_321,CA_4,2401.3199787139893,2.185764437035118,C,Z,CZ
FOODS_2_237,WI_1,2401.1699965000153,2.1207598980574414,C,Z,CZ
HOBBIES_1_133,CA_4,2400.8800172805786,3.2637849239929686,C,Z,CZ
FOODS_1_015,WI_2,2400.48002243042,2.326631855500123,C,Z,CZ
HOUSEHOLD_1_120,WI_3,2400.3898873329163,1.9855041676336702,C,Z,CZ
HOUSEHOLD_1_520,TX_2,2400.340033531189,2.5014347075823538,C,Z,CZ
HOUSEHOLD_1_167,WI_1,2400.260011434555,1.705555790938233,C,Z,CZ
FOODS_1_167,TX_3,2400.239968776703,2.387960559129103,C,Z,CZ
HOUSEHOLD_1_148,WI_1,2399.880040168762,3.3579862557434796,C,Z,CZ
HOBBIES_1_111,CA_3,2399.719931602478,2.1128456647519003,C,Z,CZ
HOUSEHOLD_2_047,CA_4,2399.0800309181213,1.982695691390731,C,Z,CZ
FOODS_3_251,CA_3,2398.9000153541565,1.921146025785118,C,Z,CZ
FOODS_3_710,CA_3,2398.9000153541565,2.151639577668289,C,Z,CZ
HOUSEHOLD_2_445,CA_3,2398.849919319153,2.6072639521925876,C,Z,CZ
HOUSEHOLD_2_039,CA_4,2398.7601013183594,2.963245875000556,C,Z,CZ
FOODS_2_223,WI_1,2398.67005109787,2.0971255289689306,C,Z,CZ
FOODS_2_129,WI_3,2398.439884185791,3.0415526992151793,C,Z,CZ
FOODS_1_063,TX_3,2398.0600147247314,1.7398904341846149,C,Z,CZ
FOODS_1_181,WI_1,2397.7999708652496,1.6416223908298995,C,Z,CZ
FOODS_2_003,WI_1,2397.4200201034546,1.788530087840816,C,Z,CZ
FOODS_3_582,TX_1,2397.3100230693817,1.6788507202490552,C,Z,CZ
FOODS_1_001,TX_1,2396.7600071430206,2.259745995867999,C,Z,CZ
FOODS_3_461,WI_1,2396.700011730194,1.5560833068619442,C,Z,CZ
HOBBIES_1_240,TX_3,2396.3000164031982,1.6926127873948549,C,Z,CZ
HOUSEHOLD_1_396,TX_2,2396.0600171089172,2.488615656560959,C,Z,CZ
FOODS_1_030,WI_3,2395.5600222349167,2.9429667281809486,C,Z,CZ
HOBBIES_1_128,WI_3,2394.680075645447,2.6219039042872647,C,Z,CZ
HOBBIES_1_215,WI_2,2394.6199378967285,3.0503862859580826,C,Z,CZ
FOODS_3_623,CA_3,2394.2400183677673,2.014430524551225,C,Z,CZ
FOODS_1_155,TX_2,2394.140046596527,1.60363975544342,C,Z,CZ
HOBBIES_1_406,WI_2,2393.9600706100464,2.029920223385722,C,Z,CZ
FOODS_3_382,CA_1,2393.820023059845,2.050601557394901,C,Z,CZ
FOODS_3_148,CA_4,2393.780005335808,1.7696051133903519,C,Z,CZ
HOUSEHOLD_2_468,WI_2,2393.7600746154785,2.8382426432169514,C,Z,CZ
HOUSEHOLD_2_370,WI_3,2393.610013484955,2.451213537759488,C,Z,CZ
FOODS_2_359,WI_3,2393.440018415451,2.628325037386843,C,Z,CZ
HOUSEHOLD_1_403,WI_2,2393.310056447983,2.229663785841935,C,Z,CZ
FOODS_3_543,TX_1,2393.02001285553,1.980558584007931,C,Z,CZ
