item_id,store_id,cat_id,dept_id,abc_class,sell_price,Cu,Co,CR,forecast_mean,demand_std,Q_star,EOQ,q_difference,q_difference_pct,expected_sales,expected_leftover,expected_stockout,expected_profit_newsvendor,expected_profit_eoq,profit_improvement,profit_improvement_pct
FOODS_3_122,CA_1,FOODS,FOODS_3,C,2.5,0.75,0.25,0.75,0.412935883505915,1.0,1.1,55.0,-53.9,-98.0,0.581968196307582,0.5180318036924181,-0.16903231280166703,0.306968196307582,-13.337064116494085,13.644032312801667,102.30161745963228
FOODS_3_123,CA_1,FOODS,FOODS_3,B,2.68,0.804,0.268,0.75,0.706132132506362,1.5647404572045482,1.8,69.0,-67.2,-97.3913043478261,0.9711251163038086,0.8288748836961914,-0.2649929837974466,0.5586461246776828,-17.735026353953177,18.29367247863086,103.14995937151883
FOODS_3_124,CA_1,FOODS,FOODS_3,A,5.48,1.6440000000000001,0.548,0.75,4.003277949915158,3.433467928150624,6.3,115.0,-108.7,-94.5217391304348,4.581529711892909,1.718470288107091,-0.578251761977751,6.590313128469257,-54.24481473378598,60.835127862255234,112.14920386549782
FOODS_3_125,CA_1,FOODS,FOODS_3,B,4.98,1.494,0.49800000000000005,0.75,0.8428419595240518,1.544747029854204,1.9,56.0,-54.1,-96.60714285714286,1.1038278118372065,0.7961721881627934,-0.26098585231315463,1.2526250011797153,-26.209058816628094,27.46168381780781,104.7793589611276
FOODS_3_126,CA_1,FOODS,FOODS_3,A,3.48,1.044,0.34800000000000003,0.75,0.8580285905411479,1.218790275416462,1.7,67.0,-65.3,-97.46268656716417,1.06417485155777,0.6358251484422299,-0.20614626101662215,0.889731393368416,-22.12162420196672,23.011355595335136,104.02199849904923
FOODS_3_127,CA_1,FOODS,FOODS_3,A,3.48,1.044,0.34800000000000003,0.75,3.283821841327156,2.5592562056884485,5.0,131.0,-126.0,-96.18320610687023,3.715003096549359,1.284996903450641,-0.43118125522220296,3.431284310396708,-41.0169199968726,44.44820430726931,108.36553381057945
FOODS_3_128,CA_1,FOODS,FOODS_3,B,2.98,0.894,0.298,0.75,0.9306432125111068,1.0,1.6,75.0,-73.4,-97.86666666666667,1.099076108238803,0.5009238917611971,-0.16843289572769615,0.8332987210206532,-21.24067329068676,22.073972011707415,103.92312762225868
FOODS_3_129,CA_1,FOODS,FOODS_3,B,2.48,0.744,0.248,0.75,0.8872619995567499,1.1524071884721685,1.7,81.0,-79.3,-97.90123456790123,1.0825845363043844,0.6174154636956155,-0.19532253674763456,0.6523238600139494,-19.207836096439703,19.860159956453654,103.3961340399758
FOODS_3_130,CA_1,FOODS,FOODS_3,B,2.48,0.744,0.248,0.75,0.3021531291312701,1.6342077348473545,1.4,47.0,-45.6,-97.0212765957447,0.5775570402571696,0.8224429597428303,-0.27540391112589946,0.22573658393511226,-11.35626409590178,11.582000679836893,101.98777152440984
FOODS_3_131,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,1.8242033654411267,2.0062732304280675,3.2,182.0,-178.8,-98.24175824175825,2.1632494711435792,1.036750528856421,-0.3390461057024525,0.5452997884574315,-17.47031865382355,18.01561844228098,103.12129274378225
FOODS_3_132,CA_1,FOODS,FOODS_3,A,2.68,0.804,0.268,0.75,1.4708708853456387,1.004618962223618,2.1,100.0,-97.9,-97.9,1.6379549313943955,0.46204506860560457,-0.16708404604875682,1.1930876864547921,-25.223226410909476,26.416314097364268,104.7301152795376
FOODS_3_133,CA_1,FOODS,FOODS_3,A,0.8,0.24,0.08000000000000002,0.75,6.639134767654875,4.125338896866059,9.4,389.0,-379.6,-97.58354755784062,7.3339600251284995,2.066039974871501,-0.6948252574736244,1.5948672080411197,-28.995476874350448,30.590344082391567,105.50039999325531
FOODS_3_134,CA_1,FOODS,FOODS_3,A,6.98,2.094,0.6980000000000001,0.75,2.925011049746348,1.7427096823731247,4.1,87.0,-82.9,-95.28735632183908,3.218854896398977,0.8811451036010225,-0.2938438466526292,6.125242870745945,-52.5593691491082,58.68461201985414,111.65395051331181
FOODS_3_135,CA_1,FOODS,FOODS_3,B,1.48,0.444,0.148,0.75,7.214746662726591,2.480346024674058,8.9,298.0,-289.1,-97.01342281879195,7.633411887752566,1.266588112247434,-0.4186652250259755,3.2017798375495192,-39.83286997566585,43.03464981321537,108.03803451648224
FOODS_3_136,CA_1,FOODS,FOODS_3,A,4.38,1.3139999999999998,0.438,0.75,3.7033233479054495,1.9816827517394653,5.0,124.0,-119.0,-95.96774193548387,4.035855112128784,0.9641448878712158,-0.33253176422333475,4.88081815644963,-47.82377749446965,52.70459565091928,110.20583988166565
FOODS_3_137,CA_1,FOODS,FOODS_3,C,2.5,0.75,0.25,0.75,0.6625184735889916,1.0,1.3,70.0,-68.7,-98.14285714285714,0.8294784677956828,0.47052153220431725,-0.16695999420669116,0.5044784677956827,-16.837481526411008,17.34195999420669,102.99616345238071
FOODS_3_138,CA_1,FOODS,FOODS_3,A,1.98,0.594,0.198,0.7499999999999999,2.020175652367494,1.1379690439434391,2.8,136.0,-133.2,-97.94117647058823,2.212468232373865,0.5875317676261349,-0.19229258000637106,1.1978748400401011,-25.328020883324946,26.525895723365046,104.72944508991912
FOODS_3_139,CA_1,FOODS,FOODS_3,A,4.98,1.494,0.49800000000000005,0.75,3.2573403466746127,2.172207547500793,4.7,109.0,-104.3,-95.6880733944954,3.62276448134416,1.07723551865584,-0.3654241346695475,4.875946846837567,-47.793378029424176,52.66932487626174,110.20213897380442
FOODS_3_140,CA_1,FOODS,FOODS_3,A,3.0,0.8999999999999999,0.30000000000000004,0.75,1.5637948726763928,1.887673117379837,2.8,98.0,-95.2,-97.14285714285714,1.880599048665609,0.9194009513343908,-0.3168041759892162,1.4167188583987307,-27.52344615278833,28.940165011187062,105.14731640265624
FOODS_3_141,CA_1,FOODS,FOODS_3,B,2.88,0.864,0.288,0.75,0.6083973566005891,1.0,1.3,62.0,-60.7,-97.90322580645162,0.7775588335881163,0.5224411664118838,-0.16916147698752715,0.5213477762935099,-17.15512624519612,17.67647402148963,103.03902034203625
FOODS_3_142,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,1.6208582360449575,3.103164454170876,3.7,86.0,-82.3,-95.69767441860465,2.1436099440452914,1.5563900559547088,-0.5227517080003339,1.9400270309201035,-31.64759368821643,33.58762071913653,106.13009333358083
FOODS_3_143,CA_1,FOODS,FOODS_3,C,2.5,0.75,0.25,0.75,0.6237579087606845,1.0,1.3,67.0,-65.7,-98.05970149253731,0.7924420868242054,0.5075579131757947,-0.16868417806352087,0.4674420868242053,-16.126242091239316,16.593684178063523,102.89864237544933
FOODS_3_144,CA_1,FOODS,FOODS_3,B,1.88,0.564,0.188,0.7499999999999999,1.3244353120058492,1.6378460497066512,2.4,113.0,-110.6,-97.87610619469027,1.5994449923479324,0.8005550076520676,-0.2750096803420832,0.7515826342456451,-20.2480246453716,20.999607279617244,103.71188126945235
FOODS_3_145,CA_1,FOODS,FOODS_3,C,2.78,0.834,0.27799999999999997,0.75,0.3535810912163287,1.0,1.0,48.0,-47.0,-97.91666666666666,0.5210062059166114,0.4789937940833886,-0.1674251147002827,0.30135890097927187,-12.950817826567443,13.252176727546715,102.32694880751903
FOODS_3_146,CA_1,FOODS,FOODS_3,A,5.48,1.6440000000000001,0.548,0.75,0.7461209480498285,1.419814430083388,1.7,50.0,-48.3,-96.6,0.9853965625107791,0.7146034374892208,-0.23927561446095058,1.2283892650236279,-25.764502881874776,26.992892146898406,104.76775845687982
FOODS_3_147,CA_1,FOODS,FOODS_3,B,3.58,1.074,0.35800000000000004,0.75,1.7389484618884954,2.760262237369417,3.6,94.0,-90.4,-96.17021276595746,2.2043649908102214,1.3956350091897787,-0.465416528921726,1.867850666840237,-31.161825802575677,33.02967646941592,105.9940347483935
FOODS_3_148,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,6.775930140029034,4.706181907677194,10.0,352.0,-342.0,-97.1590909090909,7.571145309978425,2.4288546900215753,-0.7952151699493903,2.02845812399137,-32.48962794398838,34.51808606797975,106.24340213279267
FOODS_3_149,CA_1,FOODS,FOODS_3,C,2.5,0.75,0.25,0.75,0.2649152250337346,1.0,0.9,44.0,-43.1,-97.95454545454547,0.4317434618608671,0.4682565381391329,-0.1668282368271325,0.2067434618608671,-10.735084774966266,10.941828236827133,101.9258670629503
FOODS_3_150,CA_1,FOODS,FOODS_3,A,2.25,0.6749999999999999,0.225,0.75,5.5265899188559695,3.5342242063486493,7.9,212.0,-204.1,-96.27358490566037,6.122161448503042,1.7778385514969584,-0.5955715296470725,3.7324453036527374,-42.72606907302963,46.458514376682366,108.73575637691604
FOODS_3_151,CA_1,FOODS,FOODS_3,A,2.78,0.834,0.27799999999999997,0.75,0.1874358903552588,1.5965336472918847,1.3,35.0,-33.7,-96.28571428571429,0.4577272066732933,0.8422727933267067,-0.2702913163180345,0.14759265382070216,-9.521571289924951,9.669163943745653,101.55008715816551
FOODS_3_152,CA_1,FOODS,FOODS_3,C,2.68,0.804,0.268,0.75,0.4135813110229207,1.0,1.1,53.0,-51.9,-97.9245283018868,0.5825944515819841,0.517405548418016,-0.1690131405590634,0.32974125209588695,-13.760640834583429,14.090382086679316,102.39626377913432
FOODS_3_153,CA_1,FOODS,FOODS_3,C,1.74,0.522,0.17400000000000002,0.75,0.7222875045689438,1.0,1.4,87.0,-85.6,-98.39080459770115,0.8910223292825677,0.5089776707174322,-0.168734824713624,0.3765515411806672,-14.635287896820017,15.011839438000685,102.57290149558646
FOODS_3_154,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,0.4161637607485536,1.0,1.1,50.0,-48.9,-97.8,0.5850981797990531,0.514901820200947,-0.1689344190504995,0.3696370303204713,-14.403932797187725,14.773569827508195,102.56622295816764
FOODS_3_155,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,1.07224126384443,2.3570226039551585,2.7,99.0,-96.3,-97.27272727272727,1.470893404678833,1.2291065953211673,-0.3986521408344028,0.6303475765056356,-18.752784919035214,19.38313249554085,103.3613544826923
FOODS_3_156,CA_1,FOODS,FOODS_3,A,3.88,1.164,0.388,0.7499999999999999,2.8946786367878894,3.4595184257872447,5.2,117.0,-111.8,-95.55555555555554,3.4769731328838613,1.7230268671161388,-0.582294496095972,3.3786623022357523,-40.903458755705195,44.28212105794095,108.26008950102417
FOODS_3_157,CA_1,FOODS,FOODS_3,C,2.98,0.894,0.298,0.75,2.037511687943758,1.1379690439434391,2.8,112.0,-109.2,-97.5,2.2292128058682685,0.5707871941317313,-0.19170111792451072,1.8228216645949762,-30.94728606797104,32.77010773256602,105.89008567856783
FOODS_3_158,CA_1,FOODS,FOODS_3,B,5.98,1.794,0.5980000000000001,0.7499999999999999,0.4142726959186763,1.0,1.1,36.0,-34.9,-96.94444444444444,0.5832650763808817,0.5167349236191184,-0.16899238046220533,0.7373700627030689,-20.537059711362527,21.274429774065595,103.59043637729262
FOODS_3_159,CA_1,FOODS,FOODS_3,B,2.98,0.894,0.298,0.75,0.4642451436004203,1.0,1.1,53.0,-51.9,-97.9245283018868,0.6311105177824472,0.4688894822175529,-0.1668653741820269,0.4244837371966771,-15.240619788828297,15.665103526024975,102.7852130889574
FOODS_3_160,CA_1,FOODS,FOODS_3,B,2.68,0.804,0.268,0.75,1.0409993091534449,2.3307809168902343,2.6,84.0,-81.4,-96.90476190476191,1.4335364505323527,1.1664635494676474,-0.39253714137890783,0.8399510749706821,-21.396048740587506,22.235999815558188,103.92572986327764
FOODS_3_161,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,0.5060044720528085,1.0,1.2,68.0,-66.8,-98.23529411764706,0.6752300812472278,0.5247699187527721,-0.1692256091944193,0.29718222434780445,-13.063244458134177,13.36042668248198,102.27494957550729
FOODS_3_162,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,1.0222601050507287,1.0,1.7,97.0,-95.3,-98.24742268041237,1.1909958634822366,0.5090041365177633,-0.1687357584315079,0.6066687238779314,-18.396369996799823,19.003038720677754,103.29776322167615
FOODS_3_163,CA_1,FOODS,FOODS_3,A,2.0,0.6,0.2,0.7499999999999999,3.419376858657435,3.026370157013849,5.5,177.0,-171.5,-96.89265536723164,3.930969861076157,1.5690301389238428,-0.5115930024187221,2.0447758888609253,-32.66449851307405,34.70927440193498,106.25993351173753
FOODS_3_164,CA_1,FOODS,FOODS_3,C,2.88,0.864,0.288,0.75,0.5283933980890786,1.918994445677132,1.8,58.0,-56.2,-96.89655172413794,0.8511015748753523,0.9488984251246477,-0.3227081767862737,0.46206901425640584,-16.09529080540138,16.557359819657787,102.87083358631422
FOODS_3_165,CA_1,FOODS,FOODS_3,C,3.68,1.104,0.36800000000000005,0.75,0.0822987659871992,1.0,0.8,20.0,-19.2,-96.0,0.2520141230568099,0.5479858769431901,-0.16971535706961072,0.0765647891396242,-7.238856216466843,7.315421005606467,101.05769180724235
FOODS_3_166,CA_1,FOODS,FOODS_3,C,1.0,0.3,0.1,0.7499999999999999,0.9777587144584626,2.340126166724879,2.6,134.0,-131.4,-98.05970149253731,1.373720556823745,1.2262794431762551,-0.3959618423652823,0.2894882227294979,-13.008896514216614,13.298384736946112,102.2253095980365
FOODS_3_167,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,3.207555481108082,2.2167591578746584,4.7,172.0,-167.3,-97.26744186046513,3.581252380948019,1.1187476190519812,-0.37369689983993704,1.9057518857108309,-31.5156160589624,33.42136794467323,106.04700819474817
FOODS_3_168,CA_1,FOODS,FOODS_3,B,3.65,1.095,0.365,0.75,0.8584835880196907,1.5498762538075104,1.9,66.0,-64.1,-97.12121212121211,1.1196875059716174,0.7803124940283825,-0.26120391795192666,0.9412437587185615,-22.836613961491253,23.777857720209813,104.12164325370546
FOODS_3_169,CA_1,FOODS,FOODS_3,A,3.98,1.194,0.398,0.7499999999999999,2.5575721696754563,2.4429802684672826,4.2,108.0,-103.8,-96.11111111111111,2.9693202469271642,1.230679753072836,-0.4117480772517079,3.0555578331080455,-38.912345105876675,41.96790293898472,107.8524124536678
FOODS_3_170,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,0.9809780181501064,1.0559731838826991,1.7,95.0,-93.3,-98.21052631578947,1.1592698979444225,0.5407301020555775,-0.17829187979431604,0.5815417591719826,-18.033065409625117,18.6146071687971,103.22486358232577
FOODS_3_171,CA_1,FOODS,FOODS_3,C,2.48,0.744,0.248,0.75,0.2227768284529657,1.0,0.9,40.0,-39.1,-97.75,0.39149491626242394,0.5085050837375761,-0.16871808780945824,0.16516295693232452,-9.699005386174658,9.864168343106982,101.70288550584532
FOODS_3_172,CA_1,FOODS,FOODS_3,C,1.78,0.534,0.17800000000000002,0.75,2.442217074818558,1.5361602650076456,3.5,158.0,-154.5,-97.78481012658227,2.7019461524824715,0.7980538475175285,-0.2597290776639136,1.3007856605675197,-26.38514144272919,27.68592710329671,104.92999313037971
FOODS_3_173,CA_1,FOODS,FOODS_3,B,10.98,3.294,1.098,0.75,0.3933414135436364,1.0,1.1,26.0,-24.9,-95.76923076923076,0.5628612724282577,0.5371387275717424,-0.1695198588846213,1.2642867085049077,-26.82044451171635,28.084731220221258,104.7138917028486
FOODS_3_174,CA_1,FOODS,FOODS_3,A,6.18,1.8539999999999999,0.618,0.75,1.058899494191472,1.3700307029348384,2.0,56.0,-54.0,-96.42857142857143,1.2904730821694521,0.7095269178305479,-0.2315735879779801,1.9540494591228856,-31.99040045035868,33.94444990948157,106.10823694487695
FOODS_3_175,CA_1,FOODS,FOODS_3,A,7.48,2.244,0.7480000000000001,0.75,1.0582787603707533,1.3153549825650603,1.9,51.0,-49.1,-96.27450980392157,1.2780626836505566,0.6219373163494433,-0.21978392327980334,2.4027635494824655,-34.98162994897071,37.38439349845318,106.86864377957083
FOODS_3_176,CA_1,FOODS,FOODS_3,C,1.5,0.44999999999999996,0.15000000000000002,0.75,0.2780905663647736,1.0,1.0,58.0,-57.0,-98.27586206896551,0.44786567550897965,0.5521343244910204,-0.16977510914420607,0.11871940530538776,-8.533145660181138,8.651865065486525,101.39127362913042
FOODS_3_177,CA_1,FOODS,FOODS_3,B,2.88,0.864,0.288,0.75,1.3985929599788691,1.1239339452243238,2.2,94.0,-91.8,-97.65957446808511,1.5892567339742742,0.6107432660257259,-0.19066377399540513,1.1972237575383637,-25.460820910104342,26.658044667642706,104.70221978217221
FOODS_3_178,CA_1,FOODS,FOODS_3,B,2.18,0.654,0.21800000000000003,0.7499999999999999,0.8304513346566628,1.0,1.5,83.0,-81.5,-98.19277108433735,0.9988915496985411,0.5011084503014589,-0.16844021504187834,0.5440334313371278,-17.36984643617939,17.913879867516517,103.13205665540006
FOODS_3_179,CA_1,FOODS,FOODS_3,B,3.98,1.194,0.398,0.7499999999999999,0.5611158707382009,1.0,1.2,51.0,-49.8,-97.6470588235294,0.7281515875238669,0.4718484124761331,-0.16703571678566598,0.6816173273379961,-19.404703533784787,20.086320861122783,103.51263973784117
FOODS_3_180,CA_1,FOODS,FOODS_3,C,2.98,0.894,0.298,0.75,0.4182125209047189,1.0,1.1,51.0,-49.9,-97.84313725490196,0.5870821921595377,0.5129178078404624,-0.16886967125481883,0.37200197305416893,-14.699490675081574,15.071492648135743,102.53071335107403
FOODS_3_181,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,2.836366134892136,1.4304881321759704,3.8,132.0,-128.2,-97.12121212121211,3.077534920777669,0.7224650792223306,-0.24116878588553314,2.5360216255669816,-35.95505156720857,38.49107319277555,107.05331105095637
FOODS_3_182,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,1.2752134712489978,1.7858201026848812,2.5,108.0,-105.5,-97.68518518518519,1.577009522638249,0.922990477361751,-0.30179605138925125,0.7539915419294931,-20.374030930770793,21.128022472700287,103.70074799872195
FOODS_3_183,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,2.7823093178421145,3.1781329582837,4.9,131.0,-126.1,-96.25954198473282,3.317237051169638,1.5827629488303625,-0.5349277333275233,2.493946564994208,-35.7214872931322,38.21543385812641,106.98164257419846
FOODS_3_184,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,0.2816425309719512,2.93685677125607,2.3,42.0,-39.7,-94.52380952380953,0.7780824084760622,1.5219175915239376,-0.49643987750411106,0.2420742309034663,-12.180282103081433,12.422356333984899,101.98742712898434
FOODS_3_185,CA_1,FOODS,FOODS_3,B,2.48,0.744,0.248,0.75,2.285936766338046,1.5882338532114133,3.4,130.0,-126.6,-97.38461538461539,2.5549961633636116,0.8450038366363883,-0.2690593970255657,1.6913561940567026,-29.97235072779266,31.66370692184936,105.64305485885146
FOODS_3_186,CA_1,FOODS,FOODS_3,B,2.28,0.6839999999999999,0.22799999999999998,0.75,0.5932135017093504,1.0,1.3,69.0,-67.7,-98.11594202898551,0.7627359487039751,0.537264051296025,-0.1695224469946247,0.3992151852180252,-15.19098928644107,15.590204471659096,102.62797358151224
FOODS_3_187,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,0.595688973178642,1.4327979804948263,1.6,66.0,-64.4,-97.57575757575758,0.8383998229915322,0.7616001770084679,-0.24271084981289015,0.43839982299153213,-15.90431102682136,16.342710849812892,102.7564842152056
FOODS_3_188,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,0.1137427991075377,1.0,0.8,32.0,-31.2,-97.5,0.2827511113191134,0.5172488886808866,-0.1690083122115757,0.0655388801647378,-6.245915703106831,6.311454583271568,101.04930779216468
FOODS_3_189,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,0.6269660420539022,1.588233853211413,1.7,68.0,-66.3,-97.5,0.8948411247280987,0.8051588752719012,-0.2678750826741966,0.4698411247280988,-16.373033957946095,16.842875082674194,102.86960331197552
FOODS_3_190,CA_1,FOODS,FOODS_3,C,1.0,0.3,0.1,0.7499999999999999,2.117023522800157,2.791711087066639,4.0,197.0,-193.0,-97.96954314720813,2.587768507277732,1.4122314927222681,-0.47074498447757485,0.6351074029110928,-18.853190590879937,19.48829799379103,103.36869984870529
FOODS_3_191,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,0.7946166398301834,1.0,1.5,120.0,-118.5,-98.75,0.964110278842178,0.535889721157822,-0.16949363901199466,0.23564411153687118,-11.682153344067927,11.917797455604799,102.01712907369537
FOODS_3_192,CA_1,FOODS,FOODS_3,A,5.48,1.6440000000000001,0.548,0.75,3.208544301402953,2.545875386086578,4.9,103.0,-98.1,-95.24271844660194,3.63685500239818,1.2631449976018203,-0.42831070099522695,5.28678616525681,-49.410870891324734,54.69765705658155,110.69964173852486
FOODS_3_193,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,0.4309156650746223,1.1239339452243238,1.2,56.0,-54.8,-97.85714285714285,0.620802217976085,0.5791977820239149,-0.18988655290146272,0.32080221797608505,-13.569084334925378,13.889886552901464,102.36421419498716
FOODS_3_194,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,2.579197419554913,1.445664930039838,3.6,126.0,-122.4,-97.14285714285714,2.824250247155173,0.7757497528448272,-0.2450528276002597,2.2937062946089664,-34.47359667589054,36.76730297049951,106.65351606962756
FOODS_3_195,CA_1,FOODS,FOODS_3,A,2.68,0.804,0.268,0.75,0.7825686351373877,1.0,1.5,73.0,-71.5,-97.94520547945206,0.9522798842807764,0.5477201157192236,-0.16971124914338864,0.6188440359489924,-18.72508642313272,19.34393045908171,103.30489281579219
FOODS_3_196,CA_1,FOODS,FOODS_3,A,4.48,1.344,0.44800000000000006,0.7499999999999999,1.0396786535110845,1.0,1.7,65.0,-63.3,-97.38461538461539,1.2077461631648359,0.4922538368351641,-0.1680675096537514,1.402681124391386,-27.25689585290814,28.659576977299526,105.14615138848148
FOODS_3_197,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,0.8299155166975393,1.0183501544346312,1.5,87.0,-85.5,-98.27586206896551,1.0009652252458743,0.4990347747541257,-0.171049708548335,0.49576445839473243,-16.56870691077555,17.06447136917028,102.99217350553957
FOODS_3_198,CA_1,FOODS,FOODS_3,B,5.94,1.782,0.5940000000000001,0.7499999999999999,0.2500472329446162,1.0,0.9,28.0,-27.1,-96.78571428571429,0.41764494127714646,0.48235505872285356,-0.16759770833253024,0.4577243804745,-16.037887774523593,16.495612154998092,102.85401910095418
FOODS_3_199,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,0.2789999193680819,1.2279806626883454,1.1,45.0,-43.9,-97.55555555555556,0.4857955185245113,0.6142044814754888,-0.20679559915642942,0.21079551852451128,-10.971000080631917,11.181795599156429,101.92138835999688
FOODS_3_200,CA_1,FOODS,FOODS_3,B,2.0,0.6,0.2,0.7499999999999999,1.7918977078780334,1.481365736219265,2.8,128.0,-125.2,-97.8125,2.0419947108873315,0.7580052891126683,-0.25009700300929816,1.0735957687098652,-24.166481833697574,25.24007760240744,104.44249922722658
FOODS_3_201,CA_1,FOODS,FOODS_3,A,2.5,0.75,0.25,0.75,1.1205801839900216,1.4696170017255972,2.1,90.0,-87.9,-97.66666666666667,1.3679455429895742,0.7320544570104259,-0.2473653589995526,0.8429455429895742,-21.37941981600998,22.222365358999557,103.94278960909095
FOODS_3_202,CA_1,FOODS,FOODS_3,A,4.38,1.3139999999999998,0.438,0.75,12.737972674135992,4.823165941410441,16.0,230.0,-214.0,-93.04347826086956,13.55157835273789,2.4484216472621103,-0.8136056786018973,16.734365273996783,-78.42307187491375,95.15743714891053,121.33857406234789
FOODS_3_203,CA_1,FOODS,FOODS_3,A,4.48,1.344,0.44800000000000006,0.7499999999999999,2.7582964082704047,2.1624802493398687,4.2,106.0,-101.8,-96.0377358490566,3.1223051383526292,1.077694861647371,-0.36400873008222456,3.713570807927912,-42.54513283637944,46.258703644307346,108.72854439592328
FOODS_3_204,CA_1,FOODS,FOODS_3,C,2.48,0.744,0.248,0.75,0.3795023250664786,1.0,1.1,53.0,-51.9,-97.9245283018868,0.5492582889877387,0.5507417110122614,-0.16975596392126008,0.27206422267583674,-12.767533693534054,13.03959791620989,102.1309066355832
FOODS_3_205,CA_1,FOODS,FOODS_3,C,1.18,0.354,0.118,0.75,2.0928751366267133,1.0,2.8,180.0,-177.2,-98.44444444444443,2.2624043931673117,0.5375956068326881,-0.16952925654059836,0.7374548735749711,-20.25216293551219,20.98961780908716,103.64136352212456
FOODS_3_206,CA_1,FOODS,FOODS_3,B,2.58,0.774,0.258,0.75,1.0664114484095073,2.290999181291266,2.6,87.0,-84.4,-97.01149425287356,1.452294614182295,1.147705385817705,-0.3858831657727877,0.8279680418361284,-21.345463385241388,22.173431427077517,103.8788946714017
FOODS_3_207,CA_1,FOODS,FOODS_3,B,1.98,0.594,0.198,0.7499999999999999,0.8752095427473503,2.091491961337318,2.3,90.0,-87.7,-97.44444444444444,1.2283616269903677,1.0716383730096322,-0.35315208424301736,0.5174624085763712,-17.126834042144097,17.644296450720468,103.02135471916787
FOODS_3_208,CA_1,FOODS,FOODS_3,A,4.88,1.464,0.488,0.75,3.4980050732983905,1.846990974903684,4.7,114.0,-109.3,-95.87719298245614,3.807629932238203,0.8923700677617972,-0.3096248589398125,5.138893627728972,-48.803894096921546,53.942787724650515,110.52967949140174
FOODS_3_209,CA_1,FOODS,FOODS_3,C,3.98,1.194,0.398,0.7499999999999999,0.9367210398850352,1.0,1.6,66.0,-64.4,-97.57575757575758,1.1049126353287593,0.4950873646712408,-0.16819159544372408,1.1222209154433846,-24.776740104503027,25.898961019946412,104.52933239284141
FOODS_3_210,CA_1,FOODS,FOODS_3,C,1.98,0.594,0.198,0.7499999999999999,0.3152876018447231,1.0,1.0,54.0,-53.0,-98.14814814814815,0.48424909011289496,0.515750909887105,-0.16896148826817187,0.18552527936941282,-10.442292219338979,10.627817498708392,101.77667197462472
FOODS_3_211,CA_1,FOODS,FOODS_3,A,4.58,1.3739999999999999,0.458,0.75,1.848260962269948,1.8601928556785343,3.1,86.0,-82.9,-96.3953488372093,2.1618251531322437,0.9381748468677564,-0.3135641908622957,2.54066368053827,-36.00198591712146,38.54264959765973,107.05700981714459
FOODS_3_212,CA_1,FOODS,FOODS_3,A,2.98,0.894,0.298,0.75,1.2367089936657156,1.3622848842368125,2.2,87.0,-84.8,-97.47126436781609,1.4676558464576042,0.732344153542396,-0.23094685279188853,1.093845768977464,-24.451842879550465,25.54568864852793,104.47346964548127
FOODS_3_213,CA_1,FOODS,FOODS_3,C,2.24,0.672,0.22400000000000003,0.7499999999999999,1.076849385801481,1.0,1.8,94.0,-92.2,-98.08510638297872,1.2466405783307861,0.5533594216692139,-0.1697911925293052,0.7137899581843843,-20.091142950321878,20.804932908506263,103.55275934250893
FOODS_3_214,CA_1,FOODS,FOODS_3,B,1.0,0.3,0.1,0.7499999999999999,1.847770143992323,1.791735879061828,3.1,184.0,-180.9,-98.31521739130436,2.1511976680089657,0.9488023319910344,-0.30342752401664264,0.5504790672035863,-17.660891942403072,18.21137100960666,103.11693808556694
FOODS_3_215,CA_1,FOODS,FOODS_3,B,1.24,0.372,0.124,0.75,2.1760591551374184,1.987726892975542,3.5,179.0,-175.5,-98.04469273743017,2.5106019323182185,0.9893980676817815,-0.33454277718080005,0.8112585584298364,-21.116674659051842,21.92793321748168,103.84179124567838
FOODS_3_216,CA_1,FOODS,FOODS_3,B,2.5,0.75,0.25,0.75,0.5204232587641263,1.0,1.2,62.0,-60.8,-98.06451612903226,0.6892207774181993,0.5107792225818006,-0.168797518654073,0.3892207774181993,-14.979576741235874,15.368797518654073,102.59834295816081
