item_id,store_id,cat_id,sell_price,Cu,Co,CR,forecast_mean,demand_std,Q_star,EOQ,expected_profit_newsvendor,expected_profit_eoq,profit_improvement
FOODS_3_131,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,1.8242033654411267,2.0062732304280675,3.2,182.0,0.5452997884574315,-17.47031865382355,18.01561844228098
FOODS_3_132,CA_1,FOODS,2.68,0.804,0.268,0.75,1.4708708853456387,1.004618962223618,2.1,100.0,1.193087686454792,-25.22322641090948,26.416314097364268
FOODS_3_133,CA_1,FOODS,0.8,0.24,0.08,0.75,6.639134767654875,4.125338896866059,9.4,389.0,1.5948672080411197,-28.995476874350448,30.590344082391567
FOODS_3_134,CA_1,FOODS,6.98,2.094,0.6980000000000001,0.75,2.925011049746348,1.7427096823731247,4.1,87.0,6.125242870745945,-52.5593691491082,58.68461201985414
FOODS_3_135,CA_1,FOODS,1.48,0.444,0.148,0.75,7.214746662726591,2.480346024674058,8.9,298.0,3.2017798375495192,-39.83286997566585,43.03464981321537
FOODS_3_136,CA_1,FOODS,4.38,1.3139999999999998,0.438,0.75,3.7033233479054495,1.9816827517394653,5.0,124.0,4.88081815644963,-47.82377749446965,52.70459565091928
FOODS_3_137,CA_1,FOODS,2.5,0.75,0.25,0.75,0.6625184735889916,1.0,1.3,70.0,0.5044784677956827,-16.837481526411008,17.34195999420669
FOODS_3_138,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,2.020175652367494,1.1379690439434391,2.8,136.0,1.1978748400401011,-25.328020883324943,26.525895723365046
FOODS_3_139,CA_1,FOODS,4.98,1.494,0.498,0.75,3.2573403466746127,2.172207547500793,4.7,109.0,4.875946846837567,-47.793378029424176,52.66932487626174
FOODS_3_140,CA_1,FOODS,3.0,0.8999999999999999,0.3,0.75,1.5637948726763928,1.887673117379837,2.8,98.0,1.416718858398731,-27.52344615278833,28.940165011187062
FOODS_3_141,CA_1,FOODS,2.88,0.864,0.288,0.75,0.6083973566005891,1.0,1.3,62.0,0.5213477762935099,-17.15512624519612,17.67647402148963
FOODS_3_142,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,1.6208582360449575,3.103164454170876,3.7,86.0,1.9400270309201035,-31.64759368821643,33.58762071913653
FOODS_3_143,CA_1,FOODS,2.5,0.75,0.25,0.75,0.6237579087606845,1.0,1.3,67.0,0.4674420868242053,-16.126242091239316,16.593684178063523
FOODS_3_144,CA_1,FOODS,1.88,0.564,0.188,0.7499999999999999,1.3244353120058492,1.6378460497066512,2.4,113.0,0.7515826342456451,-20.2480246453716,20.999607279617244
FOODS_3_145,CA_1,FOODS,2.78,0.834,0.2779999999999999,0.75,0.3535810912163287,1.0,1.0,48.0,0.3013589009792718,-12.950817826567445,13.252176727546717
FOODS_3_146,CA_1,FOODS,5.48,1.644,0.548,0.75,0.7461209480498285,1.419814430083388,1.7,50.0,1.228389265023628,-25.764502881874776,26.99289214689841
FOODS_3_147,CA_1,FOODS,3.58,1.074,0.358,0.75,1.7389484618884954,2.760262237369417,3.6,94.0,1.867850666840237,-31.16182580257568,33.02967646941592
FOODS_3_148,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,6.775930140029034,4.706181907677194,10.0,352.0,2.02845812399137,-32.48962794398838,34.51808606797975
FOODS_3_149,CA_1,FOODS,2.5,0.75,0.25,0.75,0.2649152250337346,1.0,0.9,44.0,0.2067434618608671,-10.735084774966266,10.941828236827131
FOODS_3_150,CA_1,FOODS,2.25,0.6749999999999999,0.225,0.75,5.5265899188559695,3.5342242063486493,7.9,212.0,3.7324453036527374,-42.72606907302963,46.458514376682366
FOODS_3_151,CA_1,FOODS,2.78,0.834,0.2779999999999999,0.75,0.1874358903552588,1.5965336472918847,1.3,35.0,0.1475926538207021,-9.521571289924951,9.669163943745652
FOODS_3_152,CA_1,FOODS,2.68,0.804,0.268,0.75,0.4135813110229207,1.0,1.1,53.0,0.3297412520958869,-13.760640834583429,14.090382086679316
FOODS_3_153,CA_1,FOODS,1.74,0.522,0.174,0.75,0.7222875045689438,1.0,1.4,87.0,0.3765515411806672,-14.635287896820016,15.011839438000685
FOODS_3_154,CA_1,FOODS,2.98,0.894,0.298,0.75,0.4161637607485536,1.0,1.1,50.0,0.3696370303204713,-14.403932797187723,14.773569827508195
FOODS_3_155,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.07224126384443,2.3570226039551585,2.7,99.0,0.6303475765056356,-18.75278491903521,19.38313249554085
FOODS_3_156,CA_1,FOODS,3.88,1.164,0.388,0.7499999999999999,2.8946786367878894,3.4595184257872447,5.2,117.0,3.3786623022357523,-40.9034587557052,44.28212105794095
FOODS_3_157,CA_1,FOODS,2.98,0.894,0.298,0.75,2.037511687943758,1.1379690439434391,2.8,112.0,1.822821664594976,-30.94728606797104,32.77010773256602
FOODS_3_158,CA_1,FOODS,5.98,1.794,0.5980000000000001,0.7499999999999999,0.4142726959186763,1.0,1.1,36.0,0.7373700627030689,-20.537059711362527,21.274429774065595
FOODS_3_159,CA_1,FOODS,2.98,0.894,0.298,0.75,0.4642451436004203,1.0,1.1,53.0,0.4244837371966771,-15.240619788828296,15.665103526024977
FOODS_3_160,CA_1,FOODS,2.68,0.804,0.268,0.75,1.0409993091534449,2.3307809168902343,2.6,84.0,0.8399510749706821,-21.396048740587503,22.235999815558188
FOODS_3_161,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.5060044720528085,1.0,1.2,68.0,0.2971822243478044,-13.063244458134175,13.36042668248198
FOODS_3_162,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.0222601050507287,1.0,1.7,97.0,0.6066687238779314,-18.396369996799823,19.003038720677758
FOODS_3_163,CA_1,FOODS,2.0,0.6,0.2,0.7499999999999999,3.419376858657435,3.026370157013849,5.5,177.0,2.0447758888609253,-32.66449851307405,34.70927440193498
FOODS_3_164,CA_1,FOODS,2.88,0.864,0.288,0.75,0.5283933980890786,1.918994445677132,1.8,58.0,0.4620690142564058,-16.09529080540138,16.557359819657787
FOODS_3_165,CA_1,FOODS,3.68,1.104,0.368,0.75,0.0822987659871992,1.0,0.8,20.0,0.0765647891396242,-7.238856216466843,7.315421005606467
FOODS_3_166,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,0.9777587144584626,2.340126166724879,2.6,134.0,0.2894882227294979,-13.008896514216614,13.298384736946112
FOODS_3_167,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,3.207555481108082,2.2167591578746584,4.7,172.0,1.9057518857108309,-31.5156160589624,33.42136794467323
FOODS_3_168,CA_1,FOODS,3.65,1.095,0.365,0.75,0.8584835880196907,1.5498762538075104,1.9,66.0,0.9412437587185616,-22.836613961491253,23.777857720209813
FOODS_3_169,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,2.5575721696754563,2.4429802684672826,4.2,108.0,3.055557833108045,-38.91234510587668,41.96790293898472
FOODS_3_170,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.9809780181501064,1.0559731838826991,1.7,95.0,0.5815417591719826,-18.03306540962512,18.6146071687971
FOODS_3_171,CA_1,FOODS,2.48,0.744,0.248,0.75,0.2227768284529657,1.0,0.9,40.0,0.1651629569323245,-9.699005386174658,9.864168343106982
FOODS_3_172,CA_1,FOODS,1.78,0.534,0.178,0.75,2.442217074818558,1.5361602650076456,3.5,158.0,1.3007856605675197,-26.38514144272919,27.68592710329671
FOODS_3_173,CA_1,FOODS,10.98,3.294,1.098,0.75,0.3933414135436364,1.0,1.1,26.0,1.2642867085049077,-26.82044451171635,28.084731220221254
FOODS_3_174,CA_1,FOODS,6.18,1.854,0.618,0.75,1.058899494191472,1.3700307029348384,2.0,56.0,1.9540494591228856,-31.99040045035868,33.94444990948157
FOODS_3_175,CA_1,FOODS,7.48,2.244,0.7480000000000001,0.75,1.0582787603707533,1.3153549825650603,1.9,51.0,2.402763549482465,-34.98162994897071,37.38439349845318
FOODS_3_176,CA_1,FOODS,1.5,0.4499999999999999,0.15,0.75,0.2780905663647736,1.0,1.0,58.0,0.1187194053053877,-8.533145660181138,8.651865065486525
FOODS_3_177,CA_1,FOODS,2.88,0.864,0.288,0.75,1.3985929599788691,1.1239339452243238,2.2,94.0,1.1972237575383635,-25.460820910104346,26.658044667642702
FOODS_3_178,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,0.8304513346566628,1.0,1.5,83.0,0.5440334313371278,-17.36984643617939,17.913879867516517
FOODS_3_179,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.5611158707382009,1.0,1.2,51.0,0.6816173273379961,-19.404703533784787,20.086320861122783
FOODS_3_180,CA_1,FOODS,2.98,0.894,0.298,0.75,0.4182125209047189,1.0,1.1,51.0,0.3720019730541689,-14.699490675081574,15.071492648135743
FOODS_3_181,CA_1,FOODS,2.98,0.894,0.298,0.75,2.836366134892136,1.4304881321759704,3.8,132.0,2.5360216255669816,-35.95505156720857,38.49107319277555
FOODS_3_182,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.2752134712489978,1.7858201026848812,2.5,108.0,0.7539915419294931,-20.374030930770797,21.128022472700287
FOODS_3_183,CA_1,FOODS,2.98,0.894,0.298,0.75,2.7823093178421145,3.1781329582837,4.9,131.0,2.493946564994208,-35.7214872931322,38.21543385812641
FOODS_3_184,CA_1,FOODS,2.98,0.894,0.298,0.75,0.2816425309719512,2.93685677125607,2.3,42.0,0.2420742309034663,-12.180282103081431,12.4223563339849
FOODS_3_185,CA_1,FOODS,2.48,0.744,0.248,0.75,2.285936766338046,1.5882338532114133,3.4,130.0,1.6913561940567026,-29.97235072779266,31.66370692184936
FOODS_3_186,CA_1,FOODS,2.28,0.6839999999999999,0.2279999999999999,0.75,0.5932135017093504,1.0,1.3,69.0,0.3992151852180252,-15.19098928644107,15.590204471659096
FOODS_3_187,CA_1,FOODS,2.5,0.75,0.25,0.75,0.595688973178642,1.4327979804948263,1.6,66.0,0.4383998229915321,-15.90431102682136,16.342710849812892
FOODS_3_188,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.1137427991075377,1.0,0.8,32.0,0.0655388801647378,-6.245915703106831,6.311454583271568
FOODS_3_189,CA_1,FOODS,2.5,0.75,0.25,0.75,0.6269660420539022,1.588233853211413,1.7,68.0,0.4698411247280988,-16.373033957946095,16.842875082674194
FOODS_3_190,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,2.117023522800157,2.791711087066639,4.0,197.0,0.6351074029110928,-18.853190590879937,19.48829799379103
FOODS_3_191,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,0.7946166398301834,1.0,1.5,120.0,0.2356441115368711,-11.682153344067927,11.9177974556048
FOODS_3_192,CA_1,FOODS,5.48,1.644,0.548,0.75,3.208544301402953,2.545875386086578,4.9,103.0,5.28678616525681,-49.410870891324734,54.69765705658155
FOODS_3_193,CA_1,FOODS,2.5,0.75,0.25,0.75,0.4309156650746223,1.1239339452243238,1.2,56.0,0.320802217976085,-13.569084334925378,13.889886552901464
FOODS_3_194,CA_1,FOODS,2.98,0.894,0.298,0.75,2.579197419554913,1.445664930039838,3.6,126.0,2.2937062946089664,-34.47359667589054,36.76730297049951
FOODS_3_195,CA_1,FOODS,2.68,0.804,0.268,0.75,0.7825686351373877,1.0,1.5,73.0,0.6188440359489924,-18.72508642313272,19.34393045908171
FOODS_3_196,CA_1,FOODS,4.48,1.344,0.448,0.7499999999999999,1.0396786535110845,1.0,1.7,65.0,1.402681124391386,-27.25689585290814,28.65957697729953
FOODS_3_197,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.8299155166975393,1.0183501544346312,1.5,87.0,0.4957644583947324,-16.56870691077555,17.06447136917028
FOODS_3_198,CA_1,FOODS,5.94,1.782,0.5940000000000001,0.7499999999999999,0.2500472329446162,1.0,0.9,28.0,0.4577243804745,-16.037887774523593,16.495612154998092
FOODS_3_199,CA_1,FOODS,2.5,0.75,0.25,0.75,0.2789999193680819,1.2279806626883454,1.1,45.0,0.2107955185245112,-10.971000080631915,11.181795599156429
FOODS_3_200,CA_1,FOODS,2.0,0.6,0.2,0.7499999999999999,1.7918977078780334,1.481365736219265,2.8,128.0,1.0735957687098652,-24.16648183369757,25.24007760240744
FOODS_3_201,CA_1,FOODS,2.5,0.75,0.25,0.75,1.1205801839900216,1.4696170017255972,2.1,90.0,0.8429455429895742,-21.37941981600998,22.22236535899956
FOODS_3_202,CA_1,FOODS,4.38,1.3139999999999998,0.438,0.75,12.737972674135992,4.823165941410441,16.0,230.0,16.734365273996783,-78.42307187491375,95.15743714891052
FOODS_3_203,CA_1,FOODS,4.48,1.344,0.448,0.7499999999999999,2.7582964082704047,2.1624802493398687,4.2,106.0,3.713570807927912,-42.54513283637944,46.25870364430735
FOODS_3_204,CA_1,FOODS,2.48,0.744,0.248,0.75,0.3795023250664786,1.0,1.1,53.0,0.2720642226758367,-12.767533693534054,13.03959791620989
FOODS_3_205,CA_1,FOODS,1.18,0.354,0.118,0.75,2.0928751366267133,1.0,2.8,180.0,0.7374548735749711,-20.25216293551219,20.98961780908716
FOODS_3_206,CA_1,FOODS,2.58,0.774,0.258,0.75,1.0664114484095073,2.290999181291266,2.6,87.0,0.8279680418361284,-21.345463385241388,22.17343142707752
FOODS_3_207,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.8752095427473503,2.091491961337318,2.3,90.0,0.5174624085763712,-17.126834042144097,17.644296450720468
FOODS_3_208,CA_1,FOODS,4.88,1.464,0.488,0.75,3.4980050732983905,1.846990974903684,4.7,114.0,5.138893627728972,-48.803894096921546,53.94278772465052
FOODS_3_209,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.9367210398850352,1.0,1.6,66.0,1.1222209154433846,-24.776740104503027,25.89896101994641
FOODS_3_210,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.3152876018447231,1.0,1.0,54.0,0.1855252793694128,-10.44229221933898,10.627817498708392
FOODS_3_211,CA_1,FOODS,4.58,1.374,0.458,0.75,1.848260962269948,1.8601928556785343,3.1,86.0,2.54066368053827,-36.00198591712146,38.54264959765973
FOODS_3_212,CA_1,FOODS,2.98,0.894,0.298,0.75,1.2367089936657156,1.3622848842368125,2.2,87.0,1.093845768977464,-24.451842879550465,25.54568864852793
FOODS_3_213,CA_1,FOODS,2.24,0.672,0.224,0.7499999999999999,1.076849385801481,1.0,1.8,94.0,0.7137899581843843,-20.09114295032188,20.804932908506263
FOODS_3_214,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,1.847770143992323,1.791735879061828,3.1,184.0,0.5504790672035863,-17.660891942403072,18.21137100960666
FOODS_3_215,CA_1,FOODS,1.24,0.372,0.124,0.75,2.1760591551374184,1.987726892975542,3.5,179.0,0.8112585584298364,-21.11667465905184,21.92793321748168
FOODS_3_216,CA_1,FOODS,2.5,0.75,0.25,0.75,0.5204232587641263,1.0,1.2,62.0,0.3892207774181993,-14.979576741235874,15.368797518654072
FOODS_3_217,CA_1,FOODS,2.98,0.894,0.298,0.75,3.4052037661342456,1.482599338913862,4.4,144.0,3.0455758292127486,-38.85299711076798,41.89857293998073
FOODS_3_218,CA_1,FOODS,2.0,0.6,0.2,0.7499999999999999,0.560962339782113,1.0,1.2,72.0,0.342405026702591,-13.951230128174313,14.293635154876904
FOODS_3_219,CA_1,FOODS,1.38,0.414,0.1379999999999999,0.75,8.183847295273376,6.830525942860086,12.8,329.0,3.3870424356051623,-40.88451629300909,44.27155872861425
FOODS_3_220,CA_1,FOODS,3.28,0.984,0.328,0.75,0.2574915696912861,1.0,0.9,38.0,0.2620303312885927,-12.126171060565031,12.388201391853624
FOODS_3_221,CA_1,FOODS,4.98,1.494,0.498,0.75,1.4985382718875118,1.6410733356927392,2.6,74.0,2.241123824251703,-33.866911762400086,36.10803558665179
FOODS_3_222,CA_1,FOODS,4.28,1.284,0.428,0.7499999999999999,1.2620972756214983,1.2535663410560174,2.1,73.0,1.6233076580368602,-29.083289464136,30.70659712217286
FOODS_3_223,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.4854778000483919,1.0959280090672932,1.2,67.0,0.2924524441620857,-12.881501582361675,13.17395402652376
FOODS_3_224,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,1.3323710497935497,1.3544324686488256,2.2,78.0,1.6059015974407989,-28.922865288728676,30.52876688616947
FOODS_3_225,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.282702989985549,1.59819673514646,2.4,109.0,0.7550633809941668,-20.56609923193145,21.32116261292561
FOODS_3_226,CA_1,FOODS,1.58,0.474,0.158,0.75,4.978177855318321,2.695507862210282,6.8,240.0,2.359150271652696,-34.77379159543883,37.132941867091525
FOODS_3_227,CA_1,FOODS,2.68,0.804,0.268,0.75,4.700958921891753,3.383510181639381,7.0,179.0,3.7756661465710017,-42.93257203573204,46.70823818230305
FOODS_3_228,CA_1,FOODS,1.58,0.474,0.158,0.75,5.169640490612601,2.8210788912968683,7.1,244.0,2.4466332411877447,-35.284787209932844,37.73142045112059
FOODS_3_229,CA_1,FOODS,3.78,1.134,0.378,0.7499999999999999,0.5377549201436034,1.0,1.2,51.0,0.6137262993930036,-18.464914560742876,19.07864086013588
FOODS_3_230,CA_1,FOODS,3.48,1.044,0.348,0.75,2.8016007587453187,2.732834249445755,4.6,121.0,2.938004437389191,-38.20817174382652,41.14617618121571
FOODS_3_231,CA_1,FOODS,5.48,1.644,0.548,0.75,2.114092197106951,1.985396419307475,3.5,84.0,3.453004025385467,-41.39790990394156,44.85091392932703
FOODS_3_232,CA_1,FOODS,3.0,0.8999999999999999,0.3,0.75,2.849065899514557,2.457356116723882,4.5,132.0,2.565833074391784,-36.181120920582536,38.74695399497432
FOODS_3_233,CA_1,FOODS,2.5,0.75,0.25,0.75,3.4347435527908834,4.159994658116228,6.2,158.0,2.5846656117784503,-36.06525644720912,38.64992205898756
FOODS_3_234,CA_1,FOODS,0.2,0.06,0.02,0.75,2.486521885410952,8.341503930987974,8.1,476.0,0.149410079933788,-9.321078249167126,9.470488329100911
FOODS_3_235,CA_1,FOODS,1.74,0.522,0.174,0.75,0.6653908221375223,1.6694421334796354,1.8,84.0,0.3460453999127953,-14.152887987792283,14.49893338770508
FOODS_3_236,CA_1,FOODS,2.5,0.75,0.25,0.75,0.5989821874573369,2.000991817566542,1.9,66.0,0.4593662206115826,-15.901017812542662,16.360384033154244
FOODS_3_237,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,0.8399971222508562,1.1007452982594166,1.6,124.0,0.2504662225815704,-12.064001151099658,12.314467373681229
FOODS_3_238,CA_1,FOODS,3.68,1.104,0.368,0.75,2.07328185900608,2.362347948691689,3.7,101.0,2.278215906745757,-34.11612910354306,36.394345010288816
FOODS_3_239,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.7641992867960312,1.075828707279838,1.5,84.0,0.4521901865715669,-16.026754164857547,16.478944351429114
FOODS_3_240,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,0.3404315624727947,1.1379690439434391,1.1,79.0,0.1028081192131518,-7.763827375010881,7.866635494224033
FOODS_3_241,CA_1,FOODS,2.78,0.834,0.2779999999999999,0.75,0.424189734521287,2.545875386086578,2.1,53.0,0.3634463506753583,-14.262301015212328,14.625747365887689
FOODS_3_242,CA_1,FOODS,9.88,2.964,0.988,0.75,0.8775512977332058,1.4742050139924308,1.9,40.0,2.5767340608590183,-36.05191727135837,38.62865133221739
FOODS_3_243,CA_1,FOODS,1.58,0.474,0.158,0.75,0.6172894451358534,1.0,1.3,84.0,0.2914711576207028,-12.881873070674144,13.173344228294846
FOODS_3_244,CA_1,FOODS,9.88,2.964,0.988,0.75,0.4442040557256735,1.0,1.1,29.0,1.3321132936597189,-26.89650557177214,28.22861886543186
FOODS_3_245,CA_1,FOODS,2.48,0.744,0.248,0.75,6.459384630015271,2.623661160210648,8.2,218.0,4.811873268170003,-47.65629044702485,52.468163715194855
FOODS_3_246,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.189298311304105,1.1298036242450724,2.0,105.0,0.6977844003689262,-19.84807573744715,20.54586013781608
FOODS_3_247,CA_1,FOODS,4.88,1.464,0.488,0.75,0.7112656094991472,1.0788981249502494,1.4,52.0,1.0569108201366229,-23.987609530257664,25.044520350394286
FOODS_3_248,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.3762656612367037,1.08622934037623,2.1,113.0,0.8190010845955464,-21.283997596300534,22.10299868089608
FOODS_3_249,CA_1,FOODS,2.68,0.804,0.268,0.75,0.4589398242739719,2.6153292507726613,2.2,56.0,0.374208169820995,-14.516016508378303,14.8902246781993
FOODS_3_250,CA_1,FOODS,3.88,1.164,0.388,0.7499999999999999,1.8151664665806664,1.7396709535009849,3.0,92.0,2.1090185569788598,-32.87886164386681,34.98788020084567
FOODS_3_251,CA_1,FOODS,2.98,0.894,0.298,0.75,1.5488603284927362,1.8978545391709687,2.8,97.0,1.39194578393363,-27.059758488436657,28.45170427237029
FOODS_3_252,CA_1,FOODS,1.48,0.444,0.148,0.75,32.224138102434374,8.673807375808947,38.1,630.0,14.304274929440474,-74.16331024335885,88.46758517279932
FOODS_3_253,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.1244050093952396,1.5919772405381725,2.2,102.0,0.6675867646733806,-19.30547123255897,19.97305799723235
FOODS_3_254,CA_1,FOODS,1.74,0.522,0.174,0.75,0.6564473610283811,1.4493202201477424,1.6,83.0,0.3475995246530936,-13.98511263672425,14.332712161377342
FOODS_3_255,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.1227233365630838,1.0,0.8,24.0,0.145577669465093,-9.356624448191573,9.502202117656664
FOODS_3_256,CA_1,FOODS,2.58,0.774,0.258,0.75,0.11628565853331,1.0,0.8,29.0,0.0879432031161659,-7.361993200393624,7.44993640350979
FOODS_3_257,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,2.0580033143692944,1.692578892118596,3.2,97.0,2.457129818947384,-35.32965872352408,37.78678854247147
FOODS_3_258,CA_1,FOODS,1.72,0.516,0.172,0.75,3.623642285612671,2.417063870276287,5.3,196.0,1.8628584604955467,-31.21893410749848,33.08179256799403
FOODS_3_259,CA_1,FOODS,1.72,0.516,0.172,0.75,3.0293282322692656,2.16281266951444,4.5,179.0,1.561370985861933,-28.703822176198745,30.26519316206068
FOODS_3_260,CA_1,FOODS,1.97,0.591,0.197,0.7499999999999999,0.8978908233388668,1.0559731838826991,1.6,91.0,0.5323461635728058,-17.219462031208973,17.75180819478178
FOODS_3_261,CA_1,FOODS,4.48,1.344,0.448,0.7499999999999999,0.1174257896853289,1.0,0.8,22.0,0.1546864523981358,-9.645572984883891,9.800259437282028
FOODS_3_262,CA_1,FOODS,6.54,1.962,0.654,0.75,0.7422219541926294,1.0,1.4,46.0,1.4654289220115335,-28.14234736783208,29.607776289843613
FOODS_3_263,CA_1,FOODS,2.78,0.834,0.2779999999999999,0.75,3.94485181018312,3.035254212729137,6.0,161.0,3.28811781599854,-40.37132478707637,43.65944260307491
FOODS_3_264,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.6877434129246406,1.1001442906807546,1.4,56.0,0.8310076932066537,-21.19311248662397,22.02412017983063
FOODS_3_265,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.1896804938949325,1.4607571476053405,1.2,29.0,0.2177630937048006,-11.240028653719268,11.457791747424068
FOODS_3_266,CA_1,FOODS,3.88,1.164,0.388,0.7499999999999999,0.0646989855190432,1.0,0.7,17.0,0.0877488885951965,-6.495587174474445,6.583336063069642
FOODS_3_267,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,1.1814746178027584,1.7259304675553937,2.3,104.0,0.7092988468050166,-19.65627210270021,20.36557094950523
FOODS_3_268,CA_1,FOODS,2.18,0.654,0.218,0.7499999999999999,0.2201667328025751,1.0,0.9,43.0,0.1429842342690525,-9.182014608996155,9.32499884326521
FOODS_3_269,CA_1,FOODS,2.98,0.894,0.298,0.75,1.790911402533851,1.571488695338506,2.9,105.0,1.5880788628305114,-29.15523360817965,30.74331247101016
FOODS_3_270,CA_1,FOODS,2.98,0.894,0.298,0.75,0.4922058649773865,1.3067792306552617,1.4,55.0,0.433136696833204,-15.803290608946956,16.23642730578016
FOODS_3_271,CA_1,FOODS,4.48,1.344,0.448,0.7499999999999999,2.507298564083027,1.0,3.2,101.0,3.3626697739395626,-40.754920973163216,44.11759074710278
FOODS_3_272,CA_1,FOODS,9.78,2.934,0.978,0.7499999999999999,0.715579338898343,1.0490610566259242,1.4,37.0,2.1184327270673786,-33.38665362622968,35.50508635329706
FOODS_3_273,CA_1,FOODS,2.0,0.6,0.2,0.7499999999999999,3.153315373816118,2.762479785469533,5.0,170.0,1.894812531935452,-31.477347700947103,33.37216023288256
FOODS_3_274,CA_1,FOODS,1.44,0.432,0.144,0.75,4.583058138997258,4.049299371104265,7.3,241.0,1.9816356246752065,-32.064158511937585,34.04579413661279
FOODS_3_275,CA_1,FOODS,2.5,0.75,0.25,0.75,1.361929913648323,1.2614554456142482,2.2,100.0,1.024152342117303,-23.638070086351675,24.66222242846898
FOODS_3_276,CA_1,FOODS,4.48,1.344,0.448,0.7499999999999999,2.0039077656182345,1.0,2.7,90.0,2.684751691519992,-36.72899728401213,39.41374897553212
FOODS_3_277,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,3.184120202192501,3.005286347712316,5.2,171.0,1.8932529573792645,-31.336176799863537,33.229429757242805
FOODS_3_278,CA_1,FOODS,1.0,0.3,0.1,0.7499999999999999,1.237719336033784,2.150427544545183,2.7,150.0,0.3702943758045517,-14.504912265586483,14.875206641391037
FOODS_3_279,CA_1,FOODS,2.88,0.864,0.288,0.75,1.144271064085268,1.231745008999739,2.0,85.0,0.9823534883675112,-23.16179973417377,24.14415322254128
FOODS_3_280,CA_1,FOODS,4.28,1.284,0.428,0.7499999999999999,0.6103532831448187,1.0,1.3,51.0,0.7780360451555561,-20.783075179256077,21.56111122441163
FOODS_3_281,CA_1,FOODS,1.25,0.375,0.125,0.75,11.882468789378256,3.977948475542899,14.6,417.0,4.452197849313948,-46.18376560531087,50.635963454624815
FOODS_3_282,CA_1,FOODS,2.5,0.75,0.25,0.75,22.08300075166868,12.399010030460085,30.4,402.0,16.572069352183153,-78.41699924833131,94.98906860051446
FOODS_3_283,CA_1,FOODS,2.88,0.864,0.288,0.75,1.1124791274707662,1.31535498256506,2.0,84.0,0.961101098029687,-22.910424045153675,23.87152514318336
FOODS_3_284,CA_1,FOODS,1.98,0.594,0.198,0.7499999999999999,0.2109042097440931,1.0,0.9,44.0,0.1227564871793434,-8.544963865882679,8.667720353062021
FOODS_3_285,CA_1,FOODS,1.25,0.375,0.125,0.75,4.8429965796402055,2.126613921821912,6.3,266.0,1.8136697418220944,-30.828501710179896,32.64217145200199
FOODS_3_286,CA_1,FOODS,3.98,1.194,0.398,0.7499999999999999,0.451816715132212,1.0,1.1,46.0,0.5481714486521247,-17.58870778950952,18.136879238161644
FOODS_3_287,CA_1,FOODS,6.48,1.944,0.6480000000000001,0.75,0.5171183620854498,1.0,1.2,38.0,1.0005712675829657,-23.28362920547452,24.28420047305749
FOODS_3_288,CA_1,FOODS,1.5,0.4499999999999999,0.15,0.75,15.280830189791876,5.9933825942146335,19.3,431.0,6.879357326110048,-55.48150188612489,62.360859212234935
FOODS_3_289,CA_1,FOODS,2.88,0.864,0.288,0.75,1.0100466831712498,1.1996472144565833,1.8,80.0,0.8773326584428011,-21.87642622098672,22.753758879429515
